occ1990dd,pre_slope,post_slope,d_slope,emp_2025,top_source_title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
357,-0.0037469031716412487,-0.0463661012273878,-0.04261919805574656,68640.0,Couriers and Messengers,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069
359,-0.007991438370005727,-0.010631299516064577,-0.0026398611460588493,305310.0,"Dispatchers, Except Police, Fire, and Ambulance",0.3770380434782608,0.6650815217391304,0.953125,0.3926630434782608,0.6229619565217391,0.8532608695652174
364,-0.0009214098665577876,-0.024620774871987175,-0.023699365005429386,914540.0,"Shipping, Receiving, and Inventory Clerks",0.2459160336518826,0.5136506575185821,0.7813852813852813,0.2028710283427264,0.3929796618475863,0.5830882953524462
365,0.010326448105749847,-0.021393206258542127,-0.03171965436429197,2889620.0,Stockers and Order Fillers,0.183116883116883,0.398051948051948,0.612987012987013,0.183116883116883,0.324025974025974,0.4649350649350649
366,-0.03920707598190794,-0.03338726607662283,0.005819809905285106,19430.0,"Meter Readers, Utilities",0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625
368,-0.048316124115481265,-0.015595989685933022,0.03272013442954824,53300.0,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862
373,0.03536718644488436,0.010811957586033552,-0.02455522885885081,611340.0,"Production, Planning, and Expediting Clerks",0.143543956043956,0.5413399100899101,0.9391358641358644,0.1579295704295703,0.4961007742257742,0.8342719780219781
375,-0.004443831629756276,-0.002488049924764551,0.0019557817049917253,550050.0,"Claims Adjusters, Examiners, and Investigators",0.2488888888888888,0.6177777777777778,0.9866666666666668,0.1949206349206348,0.5006349206349207,0.8063492063492063
376,0.016609978735885485,-0.058924037531100454,-0.07553401626698594,2760540.0,Customer Service Representatives,0.1619318181818181,0.5809659090909092,1.0,0.3352272727272727,0.6022727272727273,0.8693181818181819
377,0.00519496966562798,-0.002582191914045749,-0.007777161579673729,154800.0,"Eligibility Interviewers, Government Programs",0.4,0.68,0.96,0.28,0.62,0.96
378,-0.08776526911831832,-0.10442264551402544,-0.01665737639570712,158830.0,Bill and Account Collectors,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75
379,-0.00867230918618712,-0.02221955992903999,-0.01354725074285287,2464940.0,"Office Clerks, General",0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878
383,-0.040329626909440315,-0.0413787193279233,-0.0010490924184829858,365740.0,Tellers,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375
384,-0.09230231188432501,-0.056109989057461125,0.03619232282686389,4580.0,Proofreaders and Copy Markers,0.95,0.975,1.0,0.2,0.6000000000000001,1.0
385,-0.0647663873394924,-0.09373795430323982,-0.02897156696374742,127080.0,Data Entry Keyers,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857
386,-0.07304918205895757,-0.14256036957468618,-0.06951118751572861,4710.0,Statistical Assistants,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0
389,-0.027323019248207337,0.025878329508813108,0.05320134875702044,372010.0,"Office and Administrative Support Workers, All Other",0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727
405,-0.009930175393861564,0.018590183395621563,0.028520358789483127,860670.0,Maids and Housekeeping Cleaners,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647
408,0.00013683412078352756,0.024830720637286974,0.024693886516503446,198040.0,Laundry and Dry-Cleaning Workers,0.025,0.05,0.075,0.0,0.05,0.1
415,0.03157321253240515,0.0535055717882363,0.021932359255831146,102170.0,First-Line Supervisors of Security Workers,0.238095238095238,0.4047619047619047,0.5714285714285714,0.1428571428571428,0.2619047619047618,0.3809523809523809
417,0.003496188759305149,0.016519205920583004,0.013023017161277855,461710.0,Firefighters,0.147823409212436,0.2656641888192906,0.3835049684261452,0.2227325388944058,0.3132487650548722,0.4037649912153387
418,-0.0007182810902914234,0.002413541904012026,0.0031318229943034497,939560.0,Police and Sheriff's Patrol Officers,0.1236630610176035,0.3591828679289979,0.5947026748403923,0.117251438090554,0.3167774685843437,0.5163034990781333
423,-0.012703694242719105,-0.002178103997548061,0.010525590245171045,451190.0,Correctional Officers and Jailers,0.1601261057782796,0.1932288725766986,0.2263316393751175,0.1341520798042536,0.2273197816676077,0.3204874835309617
425,0.041662800754424405,-0.007148789177389583,-0.04881158993181399,94360.0,Crossing Guards and Flaggers,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842
426,-0.003177138264271379,0.02564316631857994,0.028820304582851317,1328570.0,Security Guards,0.1635802469135802,0.3310185185185184,0.4984567901234567,0.1296296296296296,0.3171296296296295,0.5046296296296297
427,0.008946482529317222,0.0415027171587137,0.03255623462939648,338590.0,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.1580762976860537,0.2590456535334584,0.360015009380863,0.0657811131957473,0.2299508025849489,0.3941204919741504
433,0.022764951628698633,-0.0021030747940606587,-0.02486802642275929,1223240.0,First-Line Supervisors of Food Preparation and Serving Workers,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667
434,0.013200852587316007,0.05128254501396249,0.03808169242664648,756390.0,Bartenders,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444
435,-0.0035822010345122708,0.006698843050374285,0.010281044084886556,2270910.0,Waiters and Waitresses,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734
436,0.009574893660343317,-0.005634243947747946,-0.015209137608091262,2851150.0,"Cooks, Restaurant",0.0527913134809686,0.119531501945295,0.1862716904096214,0.0697368304264855,0.1293415115919653,0.1889461927574449
439,-0.01414874513230335,-0.01901903056277469,-0.004870285430471341,893600.0,Food Preparation Workers,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925
444,0.010117784941128102,0.02986375514098368,0.019745970199855578,5600840.0,Fast Food and Counter Workers,0.0388530353661932,0.0910481063770537,0.1432431773879142,0.0578728070175438,0.1110176482873851,0.1641624895572263
445,0.010899763471481196,0.0038883449247943134,-0.0070114185466868826,387790.0,Dental Assistants,0.1333333333333333,0.2666666666666666,0.4,0.0,0.1,0.2
447,0.04453127547789722,0.035850714655842844,-0.008680560822054373,7513880.0,Home Health and Personal Care Aides,0.1704447079965665,0.2317133721098327,0.2929820362230989,0.0620020561616247,0.1375607461068616,0.2131194360520984
448,-0.028572489137675707,0.00824247554386824,0.036814964681543945,178760.0,First-Line Supervisors of Housekeeping and Janitorial Workers,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285
450,-0.011439941377524443,0.0005880492130727218,0.012027990590597164,130760.0,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181
451,-0.0046409092701124996,-0.0012166911928660166,0.0034242180772464832,1048480.0,Landscaping and Groundskeeping Workers,0.016260162601626,0.046973803071364,0.077687443541102,0.0185185185185185,0.046973803071364,0.0754290876242095
453,-0.010340259273328952,-0.00650210674006275,0.003838152533266202,2226970.0,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555
455,0.020522394160185014,0.021526307464492633,0.0010039133043076194,102620.0,Pest Control Workers,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375
457,0.08023773200702333,0.0460914277782941,-0.03414630422872923,15000.0,Barbers,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117
458,0.02932521019600712,0.004327025957810613,-0.024998184238196507,541780.0,"Hairdressers, Hairstylists, and Cosmetologists",0.072086165154201,0.1687141912430743,0.2653422173319477,0.0218773096821877,0.1059157502032983,0.1899541907244089
459,0.015490676563311863,0.04476064706882616,0.029269970505514296,559970.0,Amusement and Recreation Attendants,0.1735886010079558,0.2295002819196367,0.2854119628313176,0.1217194241387789,0.2437688929624413,0.3658183617861037
461,0.0534094300862298,0.06674411874539778,0.013334688659167974,53500.0,Tour and Travel Guides,0.1569230769230769,0.3246153846153846,0.4923076923076923,0.3138461538461539,0.3730769230769231,0.4323076923076923
462,0.041156021143626535,0.049000033446011934,0.007844012302385399,121770.0,"Ushers, Lobby Attendants, and Ticket Takers",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571
464,0.0026052905195598996,0.04909232602452587,0.046487035504965975,77750.0,Concierges,0.1037037037037036,0.3074074074074074,0.5111111111111111,0.4629629629629629,0.4888888888888889,0.5148148148148148
466,0.03591828527001139,0.06084283537777774,0.024924550107766348,654420.0,Recreation Workers,0.0595238095238095,0.1264005602240895,0.1932773109243697,0.1211484593837534,0.2426470588235293,0.3641456582633053
468,-0.012978258140284383,0.016354566718531964,0.029332824858816345,603670.0,Childcare Workers,0.1054361179361179,0.1907156019656019,0.275995085995086,0.2087039312039312,0.3102242014742015,0.4117444717444717
469,-0.1897735473109459,-0.019104883149100377,0.1706686641618455,98370.0,"Personal Care and Service Workers, All Other",0.0725925925925925,0.0864814814814814,0.1003703703703703,0.0518518518518518,0.1327777777777777,0.2137037037037037
470,0.07075749242754065,0.036872071353925374,-0.03388542107361527,217300.0,First-Line Supervisors of Personal Service Workers,0.1046581972171808,0.3572292800967937,0.6098003629764065,0.2558983666061705,0.3399879007864488,0.4240774349667271
471,0.03429966918622286,0.05428365378770302,0.01998398460148016,183260.0,Flight Attendants,0.1665067340067339,0.2671548821548821,0.3678030303030303,0.0339562289562289,0.1730387205387205,0.3121212121212121
472,0.03837581721865492,-0.001175885055581082,-0.039551702274236,285680.0,Animal Caretakers,0.1253918495297805,0.1880877742946708,0.2507836990595611,0.144723092998955,0.1598746081504702,0.1750261233019853
479,0.010024132847624068,-0.033351742569135805,-0.04337587541675987,330430.0,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0238095238095237,0.0684523809523809,0.113095238095238,0.0,0.0498511904761904,0.0997023809523809
488,-0.016986217809078864,0.02076174955959717,0.037747967368676034,25180.0,"Graders and Sorters, Agricultural Products",0.1,0.1,0.1,0.0,0.05,0.1
489,-0.03338397287032744,-0.0124215402671314,0.020962432603196038,14410.0,Agricultural Inspectors,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333
496,6.299709772674675e-05,-0.05086470304601281,-0.050927700143739554,62970.0,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.0742658276125095,0.1506912662090007,0.2271167048054919,0.025,0.1137013729977116,0.2024027459954233
503,0.011224290653276053,0.015172179038500969,0.003947888385224916,617500.0,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.0256410256410256,0.4102564102564102,0.7948717948717948,0.0769230769230769,0.2692307692307692,0.4615384615384615
505,-0.004609230319769713,0.0031129621108958432,0.007722192430665556,704640.0,Automotive Service Technicians and Mechanics,0.0363636363636363,0.0818181818181818,0.1272727272727272,0.0363636363636363,0.0727272727272727,0.109090909090909
507,0.005288735668440833,0.0037859533214704196,-0.0015027823469704136,289960.0,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0
508,0.006764624511321939,-0.008516160317188808,-0.015280784828510748,138090.0,Aircraft Mechanics and Service Technicians,0.0895522388059701,0.1343283582089552,0.1791044776119403,0.0149253731343283,0.0597014925373134,0.1044776119402985
509,-0.0020635231792464153,-0.027766266705415783,-0.02570274352616937,72790.0,Outdoor Power Equipment and Other Small Engine Mechanics,0.0732600732600732,0.0851648351648351,0.097069597069597,0.0238095238095237,0.0485347985347985,0.0732600732600732
514,-0.006383957952263491,0.011513288513419095,0.01789724646568259,169620.0,Automotive Body and Related Repairers,0.0,0.0212765957446808,0.0425531914893617,0.0106382978723404,0.0212765957446808,0.0319148936170212
516,0.019342733649908024,0.010004514442810064,-0.00933821920709796,373830.0,"Mobile Heavy Equipment Mechanics, Except Engines",0.0484178008371556,0.0793688575668553,0.1103199142965549,0.0663223101209752,0.0870779433766085,0.1078335766322418
518,0.033599166394381076,0.025109897350895215,-0.008489269043485861,440720.0,Industrial Machinery Mechanics,0.0967741935483871,0.1370967741935483,0.1774193548387097,0.032258064516129,0.0725806451612903,0.1129032258064516
519,-0.06877181224633963,-0.03253242044727581,0.03623939179906382,60020.0,"Maintenance Workers, Machinery",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142
523,-0.04420706500624049,-0.006699595300857599,0.03750746970538289,112450.0,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.1924908424908424,0.2814468864468864,0.3704029304029304,0.0648717948717948,0.1743223443223443,0.2837728937728937
525,-0.02477627311069884,-0.08743277062709778,-0.06265649751639894,65600.0,"Computer, Automated Teller, and Office Machine Repairers",0.2857142857142857,0.3673469387755101,0.4489795918367346,0.0816326530612244,0.2040816326530612,0.3265306122448979
526,-0.0350970575512829,0.017090404287411876,0.05218746183869478,32150.0,Home Appliance Repairers,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454
527,-0.0021254307186389407,-0.06263213990104588,-0.06050670918240694,249780.0,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.1044146825396825,0.1398809523809523,0.1753472222222222,0.0523313492063492,0.1059027777777777,0.1594742063492063
533,0.006749554205011137,-0.03755925665456359,-0.04430881085957473,27380.0,Avionics Technicians,0.1433333333333333,0.2033333333333333,0.2633333333333333,0.04,0.1325,0.225
534,0.04338047512533394,0.010091609862291639,-0.0332888652630423,409670.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.0701754385964912,0.1052631578947368,0.1403508771929824,0.0701754385964912,0.1403508771929824,0.2105263157894736
535,-0.00040791935492025006,-0.022739194035769645,-0.022331274680849396,106170.0,Medical Equipment Repairers,0.0721125541125541,0.1935990578049401,0.3150855614973262,0.0593290043290043,0.1226645021645021,0.186
536,-0.028513405709124244,-0.015426322507849864,0.01308708320127438,15040.0,Locksmiths and Safe Repairers,0.08,0.08,0.08,0.08,0.08,0.08
539,0.046589707789191914,-0.010871950704434205,-0.05746165849362612,75360.0,"Control and Valve Installers and Repairers, Except Mechanical Door",0.093073593073593,0.1336580086580086,0.1742424242424242,0.0465367965367965,0.0698051948051947,0.093073593073593
543,0.0687360154656348,-0.026570374097856852,-0.09530638956349166,23790.0,Elevator and Escalator Installers and Repairers,0.1578947368421052,0.1842105263157894,0.2105263157894736,0.0,0.0789473684210526,0.1578947368421052
544,0.033339737421151525,-0.013954248412828912,-0.04729398583398044,40330.0,Millwrights,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304
549,0.008834082993590595,-0.007719758293941792,-0.016553841287532386,1770130.0,"Maintenance and Repair Workers, General",0.0827152200830704,0.1269819590367164,0.1712486979903623,0.0779738694485238,0.1230119480932709,0.168050026738018
558,0.038622205757823054,0.02292358445375691,-0.015698621304066143,812210.0,First-Line Supervisors of Construction Trades and Extraction Workers,0.0333333333333333,0.4166666666666666,0.8,0.0333333333333333,0.2333333333333333,0.4333333333333333
563,0.007170664449555669,-0.04722169267091843,-0.0543923571204741,137360.0,Brickmasons and Blockmasons,0.0041666666666666,0.0433150183150183,0.0824633699633699,0.0,0.0114583333333333,0.0229166666666666
567,0.02364445292656897,-0.025522841710694917,-0.04916729463726389,670090.0,Carpenters,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0444444444444444,0.0888888888888888,0.1333333333333333
573,0.023530180177222654,-0.0570432442403519,-0.08057342441757455,95920.0,Drywall and Ceiling Tile Installers,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0104166666666666,0.0208333333333333
575,0.026561502800015246,0.014051097661264899,-0.012510405138750347,843560.0,Electricians,0.0821138211382113,0.1565040650406503,0.2308943089430894,0.074390243902439,0.1648373983739837,0.2552845528455284
577,-0.021972412414477747,0.009204642556587402,0.031177054971065148,145520.0,Electrical Power-Line Installers and Repairers,0.048076923076923,0.0528846153846153,0.0576923076923076,0.0,0.0096153846153846,0.0192307692307692
579,0.012385720440255434,0.0002291742381449517,-0.012156546202110482,225190.0,"Painters, Construction and Maintenance",0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0571428571428571
584,0.038424334644022735,-0.11176306767150426,-0.150187402315527,19310.0,Plasterers and Stucco Masons,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769
585,0.015801122215285044,0.00913932242649299,-0.006661799788792054,498890.0,"Plumbers, Pipefitters, and Steamfitters",0.0092592592592592,0.0555152277713253,0.1017711962833913,0.0121951219512195,0.0321815718157181,0.0521680216802168
588,0.03200910537505092,-0.0021131663238469745,-0.034122271698897894,207350.0,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.0113636363636363,0.0227272727272727
589,0.03160559456373943,0.02744316632017639,-0.0041624282435630405,58480.0,Glaziers,0.0,0.0833333333333333,0.1666666666666666,0.0,0.03125,0.0625
593,0.002655408444417569,0.02954794974420198,0.02689254129978441,121810.0,Hazardous Materials Removal Workers,0.010752688172043,0.0586999022482893,0.1066471163245356,0.0333333333333333,0.0592375366568914,0.0851417399804496
594,-0.05018552076812749,-0.008092691948448227,0.04209282881967926,41820.0,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0
595,0.03341636773677207,-0.007422953469979453,-0.040839321206751523,135490.0,Roofers,0.0,0.04,0.08,0.0,0.0,0.0
597,0.0029404724327980864,-0.0396425524867072,-0.04258302491950529,134540.0,Structural Iron and Steel Workers,0.0,0.0409090909090908,0.0818181818181817,0.0,0.0075757575757575,0.0151515151515151
598,-0.041449419416666126,-0.008008147487072109,0.03344127192959402,22000.0,"Earth Drillers, Except Oil and Gas",0.1079545454545454,0.1358901515151514,0.1638257575757575,0.0104166666666666,0.1141098484848484,0.2178030303030302
599,-0.0019055330700639157,-0.027940377832482877,-0.026034844762418963,52860.0,Miscellaneous Construction and Related Workers,0.067094017094017,0.0976495726495726,0.1282051282051281,0.0166666666666666,0.1029914529914529,0.1893162393162392
617,0.026593322867857334,0.009952859124782795,-0.01664046374307454,146200.0,"Roustabouts, Oil and Gas",0.0146434634974532,0.0242588481128379,0.0338742327282225,0.0080645161290322,0.0467021935029611,0.0853398708768901
628,0.0010315566390135039,-0.008337539248165287,-0.00936909588717879,673430.0,First-Line Supervisors of Production and Operating Workers,0.15,0.4,0.65,0.0,0.225,0.45
634,-0.01967107061789175,-0.04609165184621,-0.02642058122831825,56930.0,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875
637,-0.019753859097892533,-0.0433772368921741,-0.023623377794281565,287050.0,Machinists,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795
643,-0.03496654977188699,-0.11143077268339942,-0.07646422291151242,10190.0,Boilermakers,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0
644,-0.13247939892020758,-0.01612659624336627,0.11635280267684131,5600.0,"Tool Grinders, Filers, and Sharpeners",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0
645,-0.0984001868465432,-0.114283724755169,-0.015883537908625803,4080.0,"Model Makers, Metal and Plastic",0.1079943899018232,0.1567321178120616,0.2054698457223001,0.0,0.1136044880785413,0.2272089761570827
653,-0.018613724020163636,-0.01797231718457317,0.0006414068355904655,119770.0,Sheet Metal Workers,0.0,0.0657894736842105,0.131578947368421,0.0,0.0394736842105263,0.0789473684210526
657,0.005988749320562798,-0.09254194923130131,-0.09853069855186411,77170.0,Cabinetmakers and Bench Carpenters,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647
658,-0.013921461366316903,-0.027907260743254624,-0.01398579937693772,14480.0,Furniture Finishers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428
666,-0.002060841541765165,-0.08494548535119259,-0.08288464380942742,16110.0,"Tailors, Dressmakers, and Custom Sewers",0.0227272727272727,0.0662878787878787,0.1098484848484848,0.0,0.0549242424242423,0.1098484848484848
668,-0.014078159863571525,-0.12470175793245546,-0.11062359806888393,20140.0,Upholsterers,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117
675,0.02691939218734013,-0.0755251844707273,-0.10244457665806743,33190.0,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0227272727272727,0.0709815546772068,0.1192358366271409,0.0,0.0465651914302588,0.0931303828605177
677,-0.017406354172579203,-0.01245543857509584,0.004950915597483363,73530.0,"Opticians, Dispensing",0.0952380952380952,0.2857142857142857,0.4761904761904761,0.1428571428571428,0.238095238095238,0.3333333333333333
678,0.01673161502821804,0.022473386136931593,0.005741771108713552,1133465.0,Pharmacy Technicians,0.0752225366741444,0.2334253741730242,0.391628211671904,0.0752405233501268,0.1931798229891272,0.3111191226281277
679,-0.05210165683850391,-0.07158817558329755,-0.019486518744793645,33180.0,Print Binding and Finishing Workers,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282
684,0.01895366680518626,-0.10085558030107741,-0.11980924710626367,15900.0,"Metal Workers and Plastic Workers, All Other",,,,,,
686,-0.014516156939503018,-0.006563951332409023,0.007952205607093994,352080.0,"Meat, Poultry, and Fish Cutters and Trimmers",0.0175438596491228,0.0438596491228069,0.0701754385964912,0.0,0.0087719298245614,0.0175438596491228
687,-0.001020283577557875,0.030746851395006235,0.03176713497256411,236200.0,Bakers,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117
688,0.032979639931611994,-0.0009476681465325143,-0.03392730807814451,174520.0,Food Batchmakers,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795
694,0.011511113309719979,0.010545595851930966,-0.0009655174577890124,128490.0,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25
695,-0.03823301514111397,-0.040961024097187694,-0.002728008956073724,42990.0,Power Plant Operators,0.1159074404172443,0.2828035254505843,0.4496996104839242,0.0277777777777777,0.1542203076516801,0.2806628375255826
696,-0.02876664173522492,-0.058334405854954814,-0.029567764119729893,28250.0,Stationary Engineers and Boiler Operators,0.1395348837209302,0.1627906976744186,0.1860465116279069,0.0,0.1046511627906976,0.2093023255813953
699,-0.03839737193360753,-0.0061947872183973594,0.032202584715210175,81880.0,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.035395879526977,0.1337454243323145,0.232094969137652,0.0288248337028824,0.1203632349783264,0.2119016362537703
703,-0.0953030941691613,-0.06447129361512569,0.030831800554035615,16710.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258
706,-0.012915128289914223,-0.038298379561312816,-0.025383251271398594,171200.0,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.01,0.02,0.0,0.02,0.04
707,-0.013969857600238627,-0.05661426590435078,-0.042644408304112154,25250.0,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117
708,-0.07982888666891133,-0.12142432625980382,-0.041595439590892486,4680.0,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0
709,-0.005156378889594807,-0.052562357636342934,-0.04740597874674812,67000.0,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161
713,-0.05161349135491081,-0.07389137648917218,-0.02227788513426137,8930.0,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333
719,0.052118142393245075,-0.042873725279952195,-0.09499186767319727,163260.0,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0116279069767441,0.0406976744186046,0.0697674418604651,0.0,0.0174418604651162,0.0348837209302325
723,0.03379819989199527,-0.01457253977128254,-0.04837073966327781,32410.0,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333
724,-0.020573173695933623,-0.05137575829933059,-0.030802584603396965,14000.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294
727,0.0016800098301420192,-0.05568380047175371,-0.05736381030189573,40850.0,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823
729,0.002204501749042372,-0.023943591399864027,-0.0261480931489064,61420.0,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478
736,-0.009905177538325738,-0.03298562122388698,-0.02308044368556124,168100.0,Printing Press Operators,0.11875,0.3625,0.60625,0.015625,0.1171875,0.21875
738,0.017479673933258034,-0.053555911588582306,-0.07103558552184033,22020.0,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428
739,-0.024829285957275772,-0.1040042046903416,-0.07917491873306584,13030.0,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25
743,-0.043369872071833966,-0.07693215576036634,-0.033562283688532375,9000.0,"Textile Cutting Machine Setters, Operators, and Tenders",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857
744,-0.024061149272811597,-0.05443601868336791,-0.03037486941055631,104880.0,Sewing Machine Operators,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767
747,-0.07421611618215691,-0.05010860856020136,0.02410750762195555,26120.0,"Pressers, Textile, Garment, and Related Materials",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666
749,0.0054237383497366416,-0.0043366860969862005,-0.009760424446722843,13530.0,"Textile, Apparel, and Furnishings Workers, All Other",,,,,,
753,-0.05889785967988275,-0.014496842146752394,0.04440101753313036,11500.0,Adhesive Bonding Machine Operators and Tenders,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.0
754,-0.001562834723506385,-0.005427014422099068,-0.0038641796985926834,379060.0,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.075,0.15
755,0.0003537930490182605,-0.020871516513419116,-0.021225309562437376,119610.0,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0375,0.0479166666666666,0.0583333333333333,0.0333333333333333,0.0791666666666666,0.125
