occ1990dd,emp_2025,top_source_title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,n_soc_sources,flipped_d30,flip_year_d30,flipped_d40,flip_year_d40,flipped_d50,flip_year_d50
408,198040.0,Laundry and Dry-Cleaning Workers,0.025,0.05,0.075,0.0,0.05,0.1,1.0,True,2012.0,False,,False,
415,102170.0,First-Line Supervisors of Security Workers,0.238095238095238,0.4047619047619047,0.5714285714285714,0.1428571428571428,0.2619047619047618,0.3809523809523809,1.0,,,,,,
417,461710.0,Firefighters,0.147823409212436,0.2656641888192906,0.3835049684261452,0.2227325388944058,0.31324876505487226,0.40376499121533876,4.0,False,,False,,False,
418,939560.0,Police and Sheriff's Patrol Officers,0.12366306101760353,0.3591828679289979,0.5947026748403923,0.11725143809055409,0.3167774685843437,0.5163034990781333,3.0,False,,False,,False,
423,451190.0,Correctional Officers and Jailers,0.16012610577827965,0.19322887257669863,0.22633163937511758,0.13415207980425367,0.22731978166760772,0.32048748353096174,3.0,False,,False,,False,
425,94360.0,Crossing Guards and Flaggers,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842,1.0,False,,False,,False,
426,1328570.0,Security Guards,0.1635802469135802,0.33101851851851843,0.49845679012345673,0.12962962962962962,0.31712962962962954,0.5046296296296297,3.0,False,,False,,False,
427,338590.0,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.15807629768605375,0.2590456535334584,0.36001500938086306,0.06578111319574732,0.2299508025849489,0.39412049197415044,5.0,False,,False,,False,
433,1223240.0,First-Line Supervisors of Food Preparation and Serving Workers,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667,1.0,False,,False,,False,
434,756390.0,Bartenders,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444,1.0,False,,False,,False,
435,2270910.0,Waiters and Waitresses,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734,1.0,False,,False,,False,
436,2851150.0,"Cooks, Restaurant",0.05279131348096864,0.11953150194529501,0.1862716904096214,0.06973683042648555,0.1293415115919653,0.18894619275744498,6.0,False,,False,,False,
439,893600.0,Food Preparation Workers,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925,1.0,False,,False,,False,
444,5600840.0,Fast Food and Counter Workers,0.03885303536619323,0.09104810637705371,0.1432431773879142,0.057872807017543826,0.11101764828738511,0.16416248955722637,5.0,False,,False,,False,
445,387790.0,Dental Assistants,0.1333333333333333,0.2666666666666666,0.4,0.0,0.1,0.2,1.0,False,,False,,False,
447,7513880.0,Home Health and Personal Care Aides,0.17044470799656652,0.23171337210983273,0.2929820362230989,0.06200205616162477,0.1375607461068616,0.21311943605209843,17.0,False,,False,,False,
448,178760.0,First-Line Supervisors of Housekeeping and Janitorial Workers,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285,1.0,True,2005.0,False,,False,
450,130760.0,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181,1.0,False,,False,,False,
451,1048480.0,Landscaping and Groundskeeping Workers,0.016260162601626,0.046973803071364,0.07768744354110203,0.0185185185185185,0.046973803071364,0.07542908762420954,3.0,False,,False,,False,
453,2226970.0,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,1.0,False,,False,,False,
455,102620.0,Pest Control Workers,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375,1.0,False,,False,,False,
457,15000.0,Barbers,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,1.0,True,2004.0,False,,False,
458,541780.0,"Hairdressers, Hairstylists, and Cosmetologists",0.07208616515420105,0.16871419124307438,0.26534221733194774,0.02187730968218772,0.10591575020329831,0.18995419072440892,5.0,False,,False,,False,
459,559970.0,Amusement and Recreation Attendants,0.1735886010079558,0.22950028191963676,0.2854119628313176,0.12171942413877895,0.2437688929624413,0.3658183617861037,6.0,False,,False,,False,
461,53500.0,Tour and Travel Guides,0.1569230769230769,0.32461538461538464,0.4923076923076923,0.3138461538461539,0.3730769230769231,0.4323076923076923,2.0,False,,False,,False,
462,121770.0,"Ushers, Lobby Attendants, and Ticket Takers",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571,1.0,False,,False,,False,
464,77750.0,Concierges,0.10370370370370366,0.3074074074074074,0.5111111111111111,0.4629629629629629,0.4888888888888889,0.5148148148148148,2.0,False,,False,,False,
466,654420.0,Recreation Workers,0.0595238095238095,0.12640056022408955,0.1932773109243697,0.12114845938375345,0.24264705882352938,0.3641456582633053,2.0,False,,False,,False,
467,1480.0,Motion Picture Projectionists,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515,1.0,,,,,,
468,603670.0,Childcare Workers,0.10543611793611793,0.19071560196560194,0.275995085995086,0.2087039312039312,0.3102242014742015,0.41174447174447176,2.0,True,2017.0,False,,False,
469,98370.0,"Personal Care and Service Workers, All Other",0.07259259259259257,0.08648148148148144,0.10037037037037033,0.051851851851851836,0.13277777777777777,0.21370370370370373,3.0,False,,False,,False,
470,217300.0,First-Line Supervisors of Personal Service Workers,0.10465819721718084,0.3572292800967937,0.6098003629764065,0.25589836660617055,0.33998790078644886,0.4240774349667271,3.0,False,,False,,False,
471,183260.0,Flight Attendants,0.16650673400673396,0.26715488215488215,0.36780303030303035,0.033956228956228934,0.17303872053872052,0.31212121212121213,3.0,False,,False,,False,
472,285680.0,Animal Caretakers,0.12539184952978055,0.1880877742946708,0.2507836990595611,0.14472309299895503,0.1598746081504702,0.17502612330198536,2.0,False,,False,,False,
473,6500.0,"Farmers, Ranchers, and Other Agricultural Managers",0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,1.0,,,,,,
479,330430.0,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.023809523809523798,0.06845238095238093,0.11309523809523807,0.0,0.049851190476190466,0.09970238095238093,3.0,False,,False,,False,
488,25180.0,"Graders and Sorters, Agricultural Products",0.1,0.1,0.1,0.0,0.05,0.1,1.0,True,2003.0,True,2004.0,True,2004.0
489,14410.0,Agricultural Inspectors,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333,1.0,False,,False,,False,
496,62970.0,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.07426582761250952,0.15069126620900072,0.22711670480549193,0.025,0.11370137299771163,0.20240274599542332,5.0,True,2003.0,True,2005.0,False,
503,617500.0,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.0256410256410256,0.4102564102564102,0.7948717948717948,0.0769230769230769,0.2692307692307692,0.4615384615384615,1.0,False,,False,,False,
505,704640.0,Automotive Service Technicians and Mechanics,0.0363636363636363,0.0818181818181818,0.1272727272727272,0.0363636363636363,0.0727272727272727,0.109090909090909,1.0,False,,False,,False,
507,289960.0,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,False,,False,
508,138090.0,Aircraft Mechanics and Service Technicians,0.0895522388059701,0.1343283582089552,0.1791044776119403,0.0149253731343283,0.0597014925373134,0.1044776119402985,1.0,False,,False,,False,
509,72790.0,Outdoor Power Equipment and Other Small Engine Mechanics,0.07326007326007324,0.08516483516483513,0.09706959706959702,0.023809523809523798,0.0485347985347985,0.07326007326007324,3.0,False,,False,,False,
514,169620.0,Automotive Body and Related Repairers,0.0,0.02127659574468085,0.0425531914893617,0.0106382978723404,0.02127659574468085,0.03191489361702125,2.0,True,2004.0,False,,False,
516,373830.0,"Mobile Heavy Equipment Mechanics, Except Engines",0.048417800837155654,0.07936885756685531,0.11031991429655498,0.06632231012097528,0.08707794337660853,0.1078335766322418,6.0,False,,False,,False,
518,440720.0,Industrial Machinery Mechanics,0.0967741935483871,0.13709677419354835,0.1774193548387097,0.032258064516129,0.0725806451612903,0.1129032258064516,2.0,False,,False,,False,
519,60020.0,"Maintenance Workers, Machinery",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142,1.0,True,2002.0,True,2004.0,True,2004.0
523,112450.0,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.19249084249084247,0.2814468864468864,0.3704029304029304,0.06487179487179487,0.1743223443223443,0.2837728937728937,4.0,True,2010.0,True,2012.0,False,
525,65600.0,"Computer, Automated Teller, and Office Machine Repairers",0.2857142857142857,0.3673469387755101,0.4489795918367346,0.0816326530612244,0.2040816326530612,0.3265306122448979,1.0,True,2007.0,True,2008.0,True,2009.0
526,32150.0,Home Appliance Repairers,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454,1.0,True,2008.0,False,,False,
527,249780.0,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.10441468253968254,0.13988095238095236,0.1753472222222222,0.05233134920634921,0.10590277777777778,0.15947420634920634,3.0,True,2005.0,True,2014.0,False,
533,27380.0,Avionics Technicians,0.1433333333333333,0.2033333333333333,0.2633333333333333,0.04,0.1325,0.225,2.0,True,2011.0,True,2011.0,False,
534,409670.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.0701754385964912,0.1052631578947368,0.1403508771929824,0.0701754385964912,0.1403508771929824,0.2105263157894736,1.0,False,,False,,False,
535,106170.0,Medical Equipment Repairers,0.0721125541125541,0.1935990578049401,0.3150855614973262,0.05932900432900431,0.12266450216450213,0.186,5.0,False,,False,,False,
536,15040.0,Locksmiths and Safe Repairers,0.08,0.08,0.08,0.08,0.08,0.08,1.0,True,2004.0,False,,False,
539,75360.0,"Control and Valve Installers and Repairers, Except Mechanical Door",0.09307359307359306,0.1336580086580086,0.1742424242424242,0.0465367965367965,0.06980519480519475,0.09307359307359306,2.0,False,,False,,False,
543,23790.0,Elevator and Escalator Installers and Repairers,0.1578947368421052,0.1842105263157894,0.2105263157894736,0.0,0.0789473684210526,0.1578947368421052,1.0,True,2002.0,False,,False,
544,40330.0,Millwrights,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,1.0,True,2002.0,True,2003.0,True,2004.0
549,1770130.0,"Maintenance and Repair Workers, General",0.08271522008307042,0.1269819590367164,0.17124869799036238,0.0779738694485238,0.1230119480932709,0.16805002673801803,7.0,False,,False,,False,
558,812210.0,First-Line Supervisors of Construction Trades and Extraction Workers,0.0333333333333333,0.41666666666666663,0.8,0.0333333333333333,0.2333333333333333,0.43333333333333335,1.0,False,,False,,False,
563,137360.0,Brickmasons and Blockmasons,0.004166666666666667,0.0433150183150183,0.08246336996336995,0.0,0.011458333333333334,0.02291666666666667,6.0,True,2009.0,True,2009.0,True,2010.0
567,670090.0,Carpenters,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0444444444444444,0.0888888888888888,0.1333333333333333,1.0,True,2009.0,True,2009.0,False,
573,95920.0,Drywall and Ceiling Tile Installers,0.0,0.0208333333333333,0.04166666666666665,0.0,0.01041666666666665,0.0208333333333333,2.0,True,2009.0,True,2009.0,True,2009.0
575,843560.0,Electricians,0.08211382113821135,0.15650406504065034,0.2308943089430894,0.07439024390243901,0.1648373983739837,0.2552845528455284,2.0,False,,False,,False,
577,145520.0,Electrical Power-Line Installers and Repairers,0.04807692307692305,0.05288461538461535,0.05769230769230765,0.0,0.0096153846153846,0.0192307692307692,2.0,False,,False,,False,
579,225190.0,"Painters, Construction and Maintenance",0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0571428571428571,1.0,True,2008.0,False,,False,
583,1570.0,Paperhangers,0.0,0.027027027027027,0.054054054054054,0.0,0.0,0.0,1.0,,,,,,
584,19310.0,Plasterers and Stucco Masons,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,1.0,True,2005.0,True,2008.0,True,2008.0
585,498890.0,"Plumbers, Pipefitters, and Steamfitters",0.00925925925925925,0.0555152277713253,0.10177119628339137,0.0121951219512195,0.032181571815718124,0.0521680216802168,2.0,False,,False,,False,
588,207350.0,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.01136363636363635,0.0227272727272727,2.0,False,,False,,False,
589,58480.0,Glaziers,0.0,0.0833333333333333,0.1666666666666666,0.0,0.03125,0.0625,1.0,False,,False,,False,
593,121810.0,Hazardous Materials Removal Workers,0.010752688172043,0.058699902248289304,0.10664711632453566,0.03333333333333333,0.059237536656891465,0.08514173998044965,3.0,False,,False,,False,
594,41820.0,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,2010.0,True,2015.0,False,
595,135490.0,Roofers,0.0,0.04,0.08,0.0,0.0,0.0,1.0,False,,False,,False,
597,134540.0,Structural Iron and Steel Workers,0.0,0.04090909090909087,0.08181818181818176,0.0,0.007575757575757566,0.015151515151515133,3.0,True,2004.0,True,2010.0,True,2010.0
598,22000.0,"Earth Drillers, Except Oil and Gas",0.10795454545454544,0.13589015151515144,0.16382575757575754,0.01041666666666665,0.11410984848484845,0.21780303030303028,2.0,False,,False,,False,
599,52860.0,Miscellaneous Construction and Related Workers,0.06709401709401706,0.0976495726495726,0.12820512820512817,0.016666666666666666,0.10299145299145296,0.18931623931623923,3.0,True,2005.0,True,2006.0,True,2006.0
615,2550.0,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.125,0.1354166666666666,0.1458333333333333,0.0208333333333333,0.1145833333333333,0.2083333333333333,1.0,,,,,,
617,146200.0,"Roustabouts, Oil and Gas",0.014643463497453298,0.024258848112837912,0.03387423272822252,0.00806451612903225,0.04670219350296119,0.08533987087689013,8.0,True,2021.0,True,2021.0,True,2021.0
628,673430.0,First-Line Supervisors of Production and Operating Workers,0.15,0.4,0.65,0.0,0.225,0.45,1.0,True,2005.0,False,,False,
634,56930.0,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,1.0,True,2001.0,True,2002.0,True,2004.0
637,287050.0,Machinists,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795,1.0,True,2004.0,True,2004.0,False,
643,10190.0,Boilermakers,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,1.0,True,2000.0,True,2003.0,True,2003.0
644,5600.0,"Tool Grinders, Filers, and Sharpeners",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,1.0,True,2002.0,True,2002.0,True,2004.0
645,4080.0,"Model Makers, Metal and Plastic",0.10799438990182325,0.15673211781206164,0.2054698457223001,0.0,0.11360448807854134,0.22720897615708274,2.0,True,2001.0,True,2001.0,True,2001.0
649,7750.0,Etchers and Engravers,0.0,0.1363636363636363,0.2727272727272727,0.0,0.0303030303030303,0.0606060606060606,1.0,,,,,,
653,119770.0,Sheet Metal Workers,0.0,0.0657894736842105,0.131578947368421,0.0,0.0394736842105263,0.0789473684210526,1.0,True,2002.0,True,2004.0,True,2004.0
657,77170.0,Cabinetmakers and Bench Carpenters,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647,1.0,True,2004.0,True,2008.0,True,2009.0
658,14480.0,Furniture Finishers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428,1.0,True,2001.0,True,2002.0,True,2003.0
666,16110.0,"Tailors, Dressmakers, and Custom Sewers",0.0227272727272727,0.06628787878787876,0.1098484848484848,0.0,0.05492424242424235,0.1098484848484848,2.0,True,2004.0,True,2004.0,True,2004.0
668,20140.0,Upholsterers,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117,1.0,True,2004.0,True,2004.0,True,2009.0
669,7450.0,Shoe and Leather Workers and Repairers,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,1.0,,,,,,
675,33190.0,"Molders, Shapers, and Casters, Except Metal and Plastic",0.022727272727272724,0.07098155467720682,0.11923583662714093,0.0,0.046565191430258876,0.09313038286051777,1.0,True,2009.0,False,,False,
677,73530.0,"Opticians, Dispensing",0.0952380952380952,0.2857142857142857,0.4761904761904761,0.1428571428571428,0.238095238095238,0.3333333333333333,1.0,False,,False,,False,
678,1133465.0,Pharmacy Technicians,0.07522253667414447,0.2334253741730242,0.391628211671904,0.07524052335012685,0.19317982298912725,0.3111191226281277,10.0,False,,False,,False,
679,33180.0,Print Binding and Finishing Workers,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282,1.0,True,2002.0,True,2003.0,True,2003.0
684,15900.0,"Metal Workers and Plastic Workers, All Other",,,,,,,,,,,,,
686,352080.0,"Meat, Poultry, and Fish Cutters and Trimmers",0.0175438596491228,0.043859649122806994,0.0701754385964912,0.0,0.0087719298245614,0.0175438596491228,3.0,True,2006.0,False,,False,
687,236200.0,Bakers,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117,1.0,False,,False,,False,
688,174520.0,Food Batchmakers,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795,1.0,False,,False,,False,
694,128490.0,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25,1.0,False,,False,,False,
695,42990.0,Power Plant Operators,0.11590744041724431,0.2828035254505843,0.4496996104839242,0.027777777777777766,0.15422030765168016,0.2806628375255826,3.0,True,2016.0,True,2017.0,False,
696,28250.0,Stationary Engineers and Boiler Operators,0.1395348837209302,0.1627906976744186,0.1860465116279069,0.0,0.1046511627906976,0.2093023255813953,1.0,True,2004.0,True,2004.0,True,2005.0
699,81880.0,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.03539587952697708,0.13374542433231457,0.23209496913765204,0.028824833702882476,0.1203632349783264,0.21190163625377037,4.0,True,2011.0,True,2012.0,False,
703,16710.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258,1.0,True,2003.0,True,2004.0,True,2006.0
706,171200.0,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.01,0.02,0.0,0.02,0.04,1.0,True,2001.0,True,2002.0,True,2003.0
707,25250.0,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,1.0,True,2004.0,True,2004.0,True,2004.0
708,4680.0,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,1.0,True,2001.0,True,2001.0,True,2002.0
709,67000.0,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161,1.0,True,2001.0,True,2002.0,True,2004.0
713,8930.0,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,1.0,True,2001.0,True,2002.0,True,2002.0
719,163260.0,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.01162790697674415,0.04069767441860465,0.0697674418604651,0.0,0.01744186046511625,0.03488372093023255,2.0,True,2001.0,True,2002.0,False,
723,32410.0,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,1.0,True,2001.0,True,2001.0,True,2002.0
724,14000.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,1.0,True,2002.0,True,2002.0,True,2003.0
727,40850.0,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823,1.0,True,2008.0,True,2009.0,False,
729,61420.0,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478,1.0,True,2003.0,True,2004.0,True,2009.0
733,5490.0,"Woodworkers, All Other",,,,,,,,,,,,,
736,168100.0,Printing Press Operators,0.11875,0.3625,0.60625,0.015625,0.1171875,0.21875,2.0,True,2003.0,True,2004.0,True,2006.0
738,22020.0,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428,1.0,True,2001.0,True,2002.0,True,2002.0
739,13030.0,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25,1.0,True,2000.0,True,2001.0,True,2001.0
743,9000.0,"Textile Cutting Machine Setters, Operators, and Tenders",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857,1.0,True,2002.0,True,2003.0,True,2004.0
744,104880.0,Sewing Machine Operators,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767,1.0,True,2001.0,True,2001.0,True,2002.0
745,3280.0,Shoe Machine Operators and Tenders,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,1.0,,,,,,
747,26120.0,"Pressers, Textile, Garment, and Related Materials",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,1.0,True,2004.0,True,2004.0,True,2005.0
749,13530.0,"Textile, Apparel, and Furnishings Workers, All Other",,,,,,,,,,,,,
753,11500.0,Adhesive Bonding Machine Operators and Tenders,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.0,1.0,True,2002.0,True,2002.0,True,2003.0
754,379060.0,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.075,0.15,1.0,False,,False,,False,
755,119610.0,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0375,0.04791666666666665,0.0583333333333333,0.0333333333333333,0.07916666666666665,0.125,2.0,True,2004.0,True,2009.0,True,2010.0
756,131430.0,"Mixing and Blending Machine Setters, Operators, and Tenders",0.08497783497783497,0.08497783497783497,0.08497783497783497,0.0185185185185185,0.06670956670956667,0.11490061490061487,3.0,True,2010.0,True,2011.0,True,2016.0
757,199730.0,Chemical Equipment Operators and Tenders,0.1006211180124223,0.14751552795031048,0.19440993788819871,0.0217391304347826,0.07546583850931675,0.1291925465838509,2.0,False,,False,,False,
763,20370.0,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,1.0,False,,False,,False,
764,14760.0,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,1.0,True,2004.0,False,,False,
765,96130.0,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684,1.0,True,2005.0,False,,False,
766,35620.0,Metal-Refining Furnace Operators and Tenders,0.08111111111111109,0.08805555555555554,0.09500000000000001,0.0,0.027222222222222203,0.054444444444444434,3.0,True,2005.0,True,2007.0,True,2009.0
769,82290.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.058162267839687164,0.06573802541544473,0.07331378299120234,0.0,0.029692082111436934,0.05938416422287387,3.0,True,2003.0,True,2008.0,True,2009.0
774,4800.0,Photographic Process Workers and Processing Machine Operators,0.08,0.38,0.68,0.0,0.17,0.34,1.0,True,2006.0,True,2007.0,True,2009.0
779,436445.0,"Production Workers, All Other",0.3114285714285714,0.3576007326007326,0.4037728937728937,0.0,0.17904761904761904,0.3580952380952381,3.0,False,,False,,False,
783,447810.0,"Welders, Cutters, Solderers, and Brazers",0.061942959001782504,0.07820855614973254,0.09447415329768269,0.0,0.0480169340463458,0.0960338680926916,2.0,False,,False,,False,
785,1749280.0,Miscellaneous Assemblers and Fabricators,0.054644293614881836,0.10002452000613762,0.14540474639739343,0.010416666666666663,0.0491437280040221,0.08787078934137756,8.0,True,2002.0,False,,False,
789,166680.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0108695652173913,0.0217391304347826,0.0326086956521739,0.0,0.0201406649616368,0.04028132992327365,2.0,False,,False,,False,
799,597370.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.2708333333333333,0.4166666666666666,0.5625,0.0416666666666666,0.1770833333333333,0.3125,1.0,False,,False,,False,
804,4228940.0,Heavy and Tractor-Trailer Truck Drivers,0.1474358974358974,0.25220352564102566,0.35697115384615385,0.0096153846153846,0.14830395299145296,0.2869925213675214,4.0,False,,False,,False,
808,686435.0,"Bus Drivers, School",0.23621585386291266,0.27142338416848216,0.3066309144740517,0.012820512820512801,0.1720713926596279,0.3313222724987431,3.0,False,,False,,False,
809,224825.0,Shuttle Drivers and Chauffeurs,0.17773892773892772,0.20738636363636362,0.23703379953379952,0.05448717948717947,0.15617715617715613,0.25786713286713286,3.0,False,,False,,False,
813,137880.0,Parking Attendants,0.0357142857142857,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.125,0.2142857142857142,1.0,False,,False,,False,
823,46440.0,Railroad Conductors and Yardmasters,0.0833333333333333,0.2777777777777778,0.4722222222222222,0.0,0.2083333333333333,0.4166666666666666,1.0,False,,False,,False,
824,54910.0,Locomotive Engineers,0.22781385281385277,0.26650432900432897,0.30519480519480513,0.01785714285714285,0.13379329004329,0.2497294372294372,4.0,True,2022.0,False,,False,
825,6200.0,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0833333333333333,0.1666666666666666,0.2499999999999999,0.0,0.0416666666666666,0.0833333333333333,1.0,True,2014.0,True,2015.0,True,2015.0
829,71000.0,"Captains, Mates, and Pilots of Water Vessels",0.0737588652482269,0.10206318504190844,0.13036750483558993,0.024242424242424232,0.11625382167592184,0.20826521910941945,3.0,False,,False,,False,
834,55750.0,Aircraft Service Attendants,0.1693121693121693,0.29585537918871246,0.4223985890652557,0.049382716049382706,0.2202380952380952,0.39109347442680775,3.0,True,2012.0,False,,False,
844,478090.0,Operating Engineers and Other Construction Equipment Operators,0.0434782608695652,0.0543478260869565,0.0652173913043478,0.0,0.0869565217391304,0.1739130434782608,1.0,False,,False,,False,
848,45490.0,Crane and Tower Operators,0.0526315789473684,0.0921052631578947,0.13157894736842105,0.0,0.0607769423558897,0.1215538847117794,2.0,True,2004.0,True,2004.0,False,
853,53190.0,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0077519379844961,0.0077519379844961,0.0077519379844961,0.0077519379844961,0.02713178294573643,0.04651162790697674,3.0,True,2005.0,True,2009.0,False,
859,43020.0,Wellhead Pumpers,0.13247863247863242,0.17307692307692304,0.21367521367521367,0.0,0.08119658119658117,0.16239316239316237,3.0,True,2008.0,True,2009.0,True,2009.0
865,95580.0,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,1.0,True,2009.0,True,2010.0,True,2015.0
