occ1990dd,label_latest,task_routine,D_doc,D_comp,D_struct,D_doc08,D_comp08,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,pre_slope,post_slope,d_slope,emp_2025
235,"Life, Physical, and Social Science Technicians, All Other",5.847251,4.055,3.95375,-3.965,4.045,3.7039999999999997,0.1456307451794754,0.4408814505863236,0.7361321559931718,0.1733041784723321,0.3894352712223337,0.6055663639723352,-0.001377906347655,0.0045566717712554,0.0059345781189104,196640.0
243,First-Line Supervisors of Retail Sales Workers,1.8737484,3.245,3.745,-4.175,3.535,3.555,0.096096096096096,0.5117617617617618,0.9274274274274272,0.1736736736736736,0.4249249249249249,0.6761761761761762,-0.014178709728955,-0.014840763010647,-0.0006620532816919,1336190.0
253,Insurance Sales Agents,3.2352405,3.14,3.88,-3.88,3.64,4.01,0.1515151515151515,0.5757575757575758,1.0,0.3333333333333333,0.5303030303030303,0.7272727272727273,0.0040540464541735,0.007895200781818,0.0038411543276444,479100.0
254,Real Estate Sales Agents,1.319315,4.03,4.3025,-4.5225,3.6833333333333336,3.9066666666666667,0.0401785714285714,0.5,0.9598214285714286,0.2410714285714285,0.4670758928571428,0.6930803571428571,-0.0011859177423121,-0.0290976464194806,-0.0279117286771685,296540.0
255,"Securities, Commodities, and Financial Services Sales Agents",2.0716207,3.63,4.42,-4.33,3.29,4.525,0.2115384615384615,0.6057692307692308,1.0,0.2692307692307693,0.5192307692307693,0.7692307692307693,0.0693021204895311,0.0118241093934401,-0.0574780110960909,489570.0
256,Advertising Sales Agents,1.5916697,3.32,4.12,-4.55,2.77,3.74,0.1794871794871795,0.5384615384615384,0.8974358974358974,0.4358974358974359,0.6923076923076923,0.9487179487179488,-0.0445906902538029,-0.0718811460655665,-0.0272904558117635,91700.0
258,Sales Engineers,3.3232603,3.3,4.19,-4.46,3.41,4.63,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75,-0.047881466739415,-0.0636832498185375,-0.0158017830791224,51790.0
274,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.5855452,3.48125,3.97125,-4.09375,2.8466666666666662,3.483333333333333,0.2713209859307862,0.6109472675942731,0.9505735492577598,0.3350677478399801,0.5746520506615788,0.8142363534831775,-0.0275921774514418,-0.0346454314214773,-0.0070532539700355,1785640.0
275,Retail Salespersons,2.153934,3.6533333333333338,3.8800000000000003,-3.973333333333333,2.42,2.776666666666667,0.2104434473279973,0.4626384509661249,0.7148334546042525,0.3576481526396636,0.4855515805643139,0.6134550084889643,-0.0155566905770625,0.0124173616184598,0.0279740521955224,5824750.0
276,Cashiers,7.4632883,3.063333333333333,3.5733333333333337,-3.2733333333333334,3.3233333333333337,2.9166666666666665,0.2549089653365722,0.2968539753986114,0.3387989854606508,0.1850462615653913,0.3631145881708522,0.5411829147763131,-0.001206109726268,-0.0397450273928769,-0.0385389176666089,3125370.0
277,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.6086107,2.92,3.52,-4.79,2.45,2.85,0.1739130434782608,0.2608695652173913,0.3478260869565217,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.040535164637976,-0.389214748371015,-0.429749913008991,2760.0
283,Demonstrators and Product Promoters,2.3375325,2.5549999999999997,1.7,-3.885,2.845,1.965,0.0923076923076922,0.1807692307692307,0.2692307692307692,0.1358974358974358,0.3987179487179487,0.6615384615384616,-0.0363104582683007,0.1318618109823482,0.168172269250649,68300.0
303,First-Line Supervisors of Office and Administrative Support Workers,4.5032663,3.98,4.47,-4.03,3.71,4.27,0.0833333333333333,0.4895833333333333,0.8958333333333333,0.2291666666666666,0.53125,0.8333333333333333,0.001020621421437,-0.0290991688714737,-0.0301197902929108,1436680.0
308,"Computer Occupations, All Other",7.00971,3.9433333333333334,4.745,-4.028333333333333,4.57,4.48,0.4766228777169385,0.7357861863332168,0.994949494949495,0.277384400302843,0.5969636725035986,0.9165429447043542,0.2278752625463118,-0.002547323810583,-0.2304225863568949,217685.0
313,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",8.53623,3.835,4.395,-3.8649999999999998,3.8,4.4025,0.3719078610382958,0.6637995646147821,0.9556912681912682,0.4697789344528475,0.6706329029698594,0.8714868714868715,-0.0335730267404799,-0.0026272990316754,0.0309457277088045,3284590.0
315,Word Processors and Typists,7.829109,3.89,4.15,-3.67,3.32,4.37,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838,-0.1074414135361285,-0.0742092007478279,0.0332322127883005,35010.0
316,"Interviewers, Except Eligibility and Loan",6.0885067,3.7466666666666666,4.336666666666667,-3.82,3.641666666666667,4.163333333333333,0.3824137931034483,0.6274712643678161,0.8725287356321839,0.3601149425287356,0.5353448275862068,0.7105747126436782,-0.0225958349255655,-0.0673159658254401,-0.0447201308998745,196950.0
317,"Hotel, Motel, and Resort Desk Clerks",2.7203174,3.47,4.55,-4.2,4.04,4.6,0.2051282051282051,0.5,0.7948717948717948,0.2051282051282051,0.3974358974358974,0.5897435897435898,0.0141674161367019,0.0043212627659671,-0.0098461533707347,261420.0
318,Reservation and Transportation Ticket Agents and Travel Clerks,2.1706297,3.775,4.715,-4.04,4.115,4.5600000000000005,0.1196428571428571,0.5098214285714285,0.8999999999999999,0.3107142857142857,0.5455357142857142,0.7803571428571429,-0.0317424170201908,-0.0088736171422895,0.0228687998779013,173820.0
319,Receptionists and Information Clerks,2.5302777,3.43,4.57,-3.95,3.44,4.36,0.2,0.5333333333333333,0.8666666666666667,0.4333333333333333,0.5833333333333334,0.7333333333333333,0.0104840478923322,-0.0520331876267223,-0.0625172355190545,910180.0
326,Order Clerks,3.365161,4.38,4.31,-3.81,3.11,4.14,0.4285714285714285,0.7142857142857143,1.0,0.4285714285714285,0.6,0.7714285714285714,-0.0813277393138689,-0.1495747662524243,-0.0682470269385553,75200.0
328,"Human Resources Assistants, Except Payroll and Timekeeping",6.1183977,4.35,4.64,-3.98,3.57,4.05,0.2758620689655172,0.6206896551724138,0.9655172413793104,0.1379310344827586,0.4655172413793103,0.7931034482758621,-0.0533944912152807,-0.0673310548727547,-0.013936563657474,90220.0
329,"Library Assistants, Clerical",3.0348475,3.5300000000000002,4.470000000000001,-4.03,3.355,3.9850000000000003,0.3561007957559681,0.550895225464191,0.7456896551724138,0.2553050397877984,0.4842506631299734,0.7131962864721486,-0.0391000759822183,-0.0142882615389692,0.0248118144432491,154210.0
335,File Clerks,6.926713,4.16,4.56,-3.43,4.22,3.83,0.6764705882352942,0.7941176470588235,0.9117647058823528,0.1764705882352941,0.4705882352941176,0.7647058823529411,-0.0910080170648294,-0.0722723273840647,0.0187356896807647,73440.0
336,"Information and Record Clerks, All Other",5.8651285,3.08,4.19,-3.88,3.87,4.64,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667,-0.0477007857202382,-0.0617264527752098,-0.0140256670549716,170860.0
337,"Bookkeeping, Accounting, and Auditing Clerks",7.3229475,4.05,4.46,-3.75,3.3,4.86,0.6046511627906976,0.8023255813953488,1.0,0.1395348837209302,0.313953488372093,0.4883720930232558,-0.0211454694994087,-0.0559680797490373,-0.0348226102496285,1373680.0
338,Payroll and Timekeeping Clerks,7.9581223,3.86,4.37,-3.49,4.35,4.21,0.6756756756756757,0.8378378378378379,1.0,0.1621621621621621,0.4864864864864865,0.8108108108108109,-0.0514342063797135,-0.0282762075011034,0.02315799887861,153140.0
344,Billing and Posting Clerks,7.035286,3.6,4.67,-4.09,3.313333333333333,4.433333333333334,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.1904761904761904,0.4166666666666666,0.6428571428571428,-0.0236815647003385,-0.0463857804436645,-0.022704215743326,404060.0
346,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4.719513,2.64,2.98,-3.24,2.82,2.56,0.1,0.1,0.1,0.05,0.125,0.2,-0.0307287754520971,-0.0588215034343217,-0.0280927279822245,105200.0
347,"Office Machine Operators, Except Computer",4.5759096,2.78,3.99,-3.61,3.2,3.92,0.2941176470588235,0.3970588235294117,0.5,0.0,0.1764705882352941,0.3529411764705882,-0.0920374906563917,-0.0859222892573178,0.0061152013990739,25130.0
348,"Switchboard Operators, Including Answering Service",2.6816843,3.645,4.085,-3.715,3.125,3.765,0.6791171477079796,0.7618845500848896,0.8446519524617997,0.3777589134125636,0.5182512733446519,0.6587436332767402,-0.1193004953478829,-0.1296652552519083,-0.0103647599040254,37710.0
354,Postal Service Clerks,3.265796,3.47,3.66,-3.13,3.24,3.07,0.1481481481481481,0.3148148148148147,0.4814814814814814,0.1481481481481481,0.2777777777777778,0.4074074074074074,-0.0077446716703413,-0.0322995484508932,-0.0245548767805518,73720.0
355,Postal Service Mail Carriers,1.2670264,2.67,1.74,-3.38,3.2,1.42,0.2051282051282051,0.2307692307692307,0.2564102564102564,0.1794871794871795,0.3461538461538461,0.5128205128205128,0.0084289265452846,-0.013258751820792,-0.0216876783660766,328820.0
356,"Mail Clerks and Mail Machine Operators, Except Postal Service",4.7183666,2.62,3.29,-4.04,2.93,2.82,0.1081081081081081,0.2162162162162162,0.3243243243243243,0.054054054054054,0.1216216216216216,0.1891891891891892,-0.0430627820862854,-0.0837561194748489,-0.0406933373885634,55230.0
357,Couriers and Messengers,1.8080981,3.99,1.82,-4.79,3.8,1.97,0.2413793103448275,0.3103448275862069,0.3793103448275862,0.0,0.1551724137931034,0.3103448275862069,-0.0037469031716412,-0.0463661012273878,-0.0426191980557465,68640.0
359,"Dispatchers, Except Police, Fire, and Ambulance",2.7254345,4.215,4.505,-4.42,4.405,4.33,0.3770380434782608,0.6650815217391304,0.953125,0.3926630434782608,0.6229619565217391,0.8532608695652174,-0.0079914383700057,-0.0106312995160645,-0.0026398611460588,305310.0
364,"Shipping, Receiving, and Inventory Clerks",5.2599816,3.8725,3.4775,-4.0024999999999995,3.205,3.8150000000000004,0.2459160336518826,0.5136506575185821,0.7813852813852813,0.2028710283427264,0.3929796618475863,0.5830882953524462,-0.0009214098665577,-0.0246207748719871,-0.0236993650054293,914540.0
365,Stockers and Order Fillers,4.651354,3.215,3.765,-4.1,3.01875,3.6375,0.183116883116883,0.398051948051948,0.612987012987013,0.183116883116883,0.324025974025974,0.4649350649350649,0.0103264481057498,-0.0213932062585421,-0.0317196543642919,2889620.0
366,"Meter Readers, Utilities",5.0,4.34,3.41,-3.82,3.82,3.15,0.3333333333333333,0.4374999999999999,0.5416666666666666,0.0833333333333333,0.3541666666666666,0.625,-0.0392070759819079,-0.0333872660766228,0.0058198099052851,19430.0
368,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",5.5885487,4.36,3.89,-3.52,3.96,4.36,0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862,-0.0483161241154812,-0.015595989685933,0.0327201344295482,53300.0
373,"Production, Planning, and Expediting Clerks",4.8924894,3.475,4.199999999999999,-4.3475,3.615,3.6825,0.143543956043956,0.5413399100899101,0.9391358641358644,0.1579295704295703,0.4961007742257742,0.8342719780219781,0.0353671864448843,0.0108119575860335,-0.0245552288588508,611340.0
375,"Claims Adjusters, Examiners, and Investigators",1.6081197,4.31,4.593333333333333,-4.239999999999999,3.47,3.986666666666667,0.2488888888888888,0.6177777777777778,0.9866666666666668,0.1949206349206348,0.5006349206349207,0.8063492063492063,-0.0044438316297562,-0.0024880499247645,0.0019557817049917,550050.0
376,Customer Service Representatives,3.1400566,3.615,4.73,-3.735,4.0600000000000005,4.49,0.1619318181818181,0.5809659090909092,1.0,0.3352272727272727,0.6022727272727273,0.8693181818181819,0.0166099787358854,-0.0589240375311004,-0.0755340162669859,2760540.0
377,"Eligibility Interviewers, Government Programs",6.3101544,4.37,4.7,-3.63,4.42,4.56,0.4,0.68,0.96,0.28,0.62,0.96,0.0051949696656279,-0.0025821919140457,-0.0077771615796737,154800.0
378,Bill and Account Collectors,1.5589069,3.92,4.16,-3.24,3.78,4.52,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75,-0.0877652691183183,-0.1044226455140254,-0.0166573763957071,158830.0
379,"Office Clerks, General",6.7631755,3.54,4.25,-3.28,3.35,4.1,0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878,-0.0086723091861871,-0.0222195599290399,-0.0135472507428528,2464940.0
383,Tellers,8.341345,3.65,4.28,-3.67,4.45,4.49,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375,-0.0403296269094403,-0.0413787193279233,-0.0010490924184829,365740.0
384,Proofreaders and Copy Markers,5.425202,3.26,4.1,-3.99,2.87,4.11,0.95,0.975,1.0,0.2,0.6000000000000001,1.0,-0.092302311884325,-0.0561099890574611,0.0361923228268638,4580.0
385,Data Entry Keyers,7.160632,4.41,4.71,-4.52,4.59,4.78,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857,-0.0647663873394924,-0.0937379543032398,-0.0289715669637474,127080.0
386,Statistical Assistants,6.1333637,3.8,4.78,-4.03,3.49,4.77,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0,-0.0730491820589575,-0.1425603695746861,-0.0695111875157286,4710.0
387,,1.3646612,3.615,3.115,-3.35,3.19,2.97,0.2166666666666666,0.3166666666666666,0.4166666666666666,0.1499999999999999,0.2666666666666666,0.3833333333333333,,,,
389,"Office and Administrative Support Workers, All Other",6.2676525,4.02,4.62,-3.88,4.043333333333333,4.48,0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727,-0.0273230192482073,0.0258783295088131,0.0532013487570204,372010.0
405,Maids and Housekeeping Cleaners,1.4045758,2.6,1.72,-3.21,1.61,1.21,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,-0.0099301753938615,0.0185901833956215,0.0285203587894831,860670.0
408,Laundry and Dry-Cleaning Workers,2.657479,1.71,1.99,-2.92,2.57,1.64,0.025,0.05,0.075,0.0,0.05,0.1,0.0001368341207835,0.0248307206372869,0.0246938865165034,198040.0
415,First-Line Supervisors of Security Workers,1.746179,3.82,3.9,-4.63,,,0.238095238095238,0.4047619047619047,0.5714285714285714,0.1428571428571428,0.2619047619047618,0.3809523809523809,0.0315732125324051,0.0535055717882363,0.0219323592558311,102170.0
417,Firefighters,1.5525773,4.3,3.465,-4.3825,4.0475,3.2800000000000002,0.147823409212436,0.2656641888192906,0.3835049684261452,0.2227325388944058,0.3132487650548722,0.4037649912153387,0.0034961887593051,0.016519205920583,0.0130230171612778,461710.0
418,Police and Sheriff's Patrol Officers,1.2802572,4.386666666666667,4.217777777777777,-4.407777777777778,4.24625,3.5725,0.1236630610176035,0.3591828679289979,0.5947026748403923,0.117251438090554,0.3167774685843437,0.5163034990781333,-0.0007182810902914,0.002413541904012,0.0031318229943034,939560.0
423,Correctional Officers and Jailers,1.3246412,4.286666666666666,3.8200000000000003,-4.036666666666666,4.1066666666666665,3.3433333333333333,0.1601261057782796,0.1932288725766986,0.2263316393751175,0.1341520798042536,0.2273197816676077,0.3204874835309617,-0.0127036942427191,-0.002178103997548,0.010525590245171,451190.0
425,Crossing Guards and Flaggers,1.1863407,2.53,1.98,-4.25,1.84,1.28,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842,0.0416628007544244,-0.0071487891773895,-0.0488115899318139,94360.0
426,Security Guards,1.3748486,4.586666666666667,4.3566666666666665,-4.48,3.753333333333334,3.0866666666666664,0.1635802469135802,0.3310185185185184,0.4984567901234567,0.1296296296296296,0.3171296296296295,0.5046296296296297,-0.0031771382642713,0.0256431663185799,0.0288203045828513,1328570.0
427,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2.5611935,4.2825,3.41,-4.1525,3.3899999999999997,2.045,0.1580762976860537,0.2590456535334584,0.360015009380863,0.0657811131957473,0.2299508025849489,0.3941204919741504,0.0089464825293172,0.0415027171587137,0.0325562346293964,338590.0
433,First-Line Supervisors of Food Preparation and Serving Workers,3.6585698,3.29,3.48,-3.74,3.2,3.43,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667,0.0227649516286986,-0.0021030747940606,-0.0248680264227592,1223240.0
434,Bartenders,1.2980518,3.2,2.57,-4.03,2.36,2.28,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444,0.013200852587316,0.0512825450139624,0.0380816924266464,756390.0
435,Waiters and Waitresses,1.3753848,1.32,3.0,-3.4,2.38,2.57,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734,-0.0035822010345122,0.0066988430503742,0.0102810440848865,2270910.0
436,"Cooks, Restaurant",5.032944,2.4716666666666667,2.1733333333333333,-3.723333333333333,2.3016666666666667,2.0316666666666667,0.0527913134809686,0.119531501945295,0.1862716904096214,0.0697368304264855,0.1293415115919653,0.1889461927574449,0.0095748936603433,-0.0056342439477479,-0.0152091376080912,2851150.0
439,Food Preparation Workers,2.4012702,2.43,1.88,-2.93,2.57,2.36,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925,-0.0141487451323033,-0.0190190305627746,-0.0048702854304713,893600.0
444,Fast Food and Counter Workers,1.9207749,2.433,2.4850000000000003,-3.594,2.273333333333333,1.9416666666666664,0.0388530353661932,0.0910481063770537,0.1432431773879142,0.0578728070175438,0.1110176482873851,0.1641624895572263,0.0101177849411281,0.0298637551409836,0.0197459701998555,5600840.0
445,Dental Assistants,7.516669,3.81,4.45,-3.52,4.16,3.01,0.1333333333333333,0.2666666666666666,0.4,0.0,0.1,0.2,0.0108997634714811,0.0038883449247943,-0.0070114185466868,387790.0
447,Home Health and Personal Care Aides,3.000554,4.173529411764706,3.628823529411765,-3.7361764705882354,3.9035714285714285,2.6942857142857144,0.1704447079965665,0.2317133721098327,0.2929820362230989,0.0620020561616247,0.1375607461068616,0.2131194360520984,0.0445312754778972,0.0358507146558428,-0.0086805608220543,7513880.0
448,First-Line Supervisors of Housekeeping and Janitorial Workers,3.3118784,3.47,3.74,-3.63,2.72,1.93,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285,-0.0285724891376757,0.0082424755438682,0.0368149646815439,178760.0
450,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.610839,4.0,2.93,-4.11,3.39,2.96,0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181,-0.0114399413775244,0.0005880492130727,0.0120279905905971,130760.0
451,Landscaping and Groundskeeping Workers,3.716531,2.67,1.6666666666666667,-3.733333333333333,3.0966666666666662,1.83,0.016260162601626,0.046973803071364,0.077687443541102,0.0185185185185185,0.046973803071364,0.0754290876242095,-0.0046409092701124,-0.001216691192866,0.0034242180772464,1048480.0
453,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.818069,3.1,2.76,-4.43,1.75,1.33,0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,-0.0103402592733289,-0.0065021067400627,0.0038381525332662,2226970.0
455,Pest Control Workers,3.3018901,3.64,2.5,-4.48,3.99,2.71,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375,0.020522394160185,0.0215263074644926,0.0010039133043076,102620.0
457,Barbers,6.9653454,1.71,1.43,-4.79,2.03,1.33,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,0.0802377320070233,0.0460914277782941,-0.0341463042287292,15000.0
458,"Hairdressers, Hairstylists, and Cosmetologists",3.6450772,2.842,2.63,-4.154,2.912,1.888,0.072086165154201,0.1687141912430743,0.2653422173319477,0.0218773096821877,0.1059157502032983,0.1899541907244089,0.0293252101960071,0.0043270259578106,-0.0249981842381965,541780.0
459,Amusement and Recreation Attendants,2.452543,2.4966666666666666,2.5033333333333334,-3.4450000000000003,2.597142857142857,2.4499999999999997,0.1735886010079558,0.2295002819196367,0.2854119628313176,0.1217194241387789,0.2437688929624413,0.3658183617861037,0.0154906765633118,0.0447606470688261,0.0292699705055142,559970.0
461,Tour and Travel Guides,1.6816218,3.11,2.605,-4.414999999999999,2.31,2.615,0.1569230769230769,0.3246153846153846,0.4923076923076923,0.3138461538461539,0.3730769230769231,0.4323076923076923,0.0534094300862298,0.0667441187453977,0.0133346886591679,53500.0
462,"Ushers, Lobby Attendants, and Ticket Takers",1.9431027,2.75,2.7,-3.68,2.04,3.19,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571,0.0411560211436265,0.0490000334460119,0.0078440123023853,121770.0
464,Concierges,1.713039,3.575,3.45,-4.37,2.975,3.09,0.1037037037037036,0.3074074074074074,0.5111111111111111,0.4629629629629629,0.4888888888888889,0.5148148148148148,0.0026052905195598,0.0490923260245258,0.0464870355049659,77750.0
466,Recreation Workers,1.8075452,3.4349999999999996,3.2649999999999997,-4.359999999999999,3.6399999999999997,3.105,0.0595238095238095,0.1264005602240895,0.1932773109243697,0.1211484593837534,0.2426470588235293,0.3641456582633053,0.0359182852700113,0.0608428353777777,0.0249245501077663,654420.0
467,Motion Picture Projectionists,7.5,2.16,4.14,-3.98,2.53,2.24,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515,,,,
468,Childcare Workers,1.3046361,3.5575,2.695,-4.0525,3.2024999999999997,2.46,0.1054361179361179,0.1907156019656019,0.275995085995086,0.2087039312039312,0.3102242014742015,0.4117444717444717,-0.0129782581402843,0.0163545667185319,0.0293328248588163,603670.0
469,"Personal Care and Service Workers, All Other",1.6171564,3.7199999999999998,2.925,-4.045,,,0.0725925925925925,0.0864814814814814,0.1003703703703703,0.0518518518518518,0.1327777777777777,0.2137037037037037,-0.1897735473109459,-0.0191048831491003,0.1706686641618455,98370.0
470,First-Line Supervisors of Personal Service Workers,2.6522527,4.06,4.14,-4.57,3.36,3.22,0.1046581972171808,0.3572292800967937,0.6098003629764065,0.2558983666061705,0.3399879007864488,0.4240774349667271,0.0707574924275406,0.0368720713539253,-0.0338854210736152,217300.0
471,Flight Attendants,1.3964692,2.8722222222222222,2.487777777777778,-3.887777777777778,3.3155555555555556,2.8222222222222224,0.1665067340067339,0.2671548821548821,0.3678030303030303,0.0339562289562289,0.1730387205387205,0.3121212121212121,0.0342996691862228,0.054283653787703,0.0199839846014801,183260.0
472,Animal Caretakers,4.9182453,3.5549999999999997,2.7750000000000004,-4.21,3.2350000000000003,1.905,0.1253918495297805,0.1880877742946708,0.2507836990595611,0.144723092998955,0.1598746081504702,0.1750261233019853,0.0383758172186549,-0.001175885055581,-0.039551702274236,285680.0
473,"Farmers, Ranchers, and Other Agricultural Managers",1.5368607,3.68,3.09,-4.55,3.22,2.83,0.0408163265306122,0.3673469387755101,0.6938775510204082,0.1020408163265306,0.2448979591836734,0.3877551020408163,,,,
479,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3.7150369,3.203333333333333,2.5066666666666664,-3.396666666666667,2.3333333333333335,1.8549999999999998,0.0238095238095237,0.0684523809523809,0.113095238095238,0.0,0.0498511904761904,0.0997023809523809,0.010024132847624,-0.0333517425691358,-0.0433758754167598,330430.0
488,"Graders and Sorters, Agricultural Products",3.8458893,2.94,1.86,-2.91,1.76,1.77,0.1,0.1,0.1,0.0,0.05,0.1,-0.0169862178090788,0.0207617495595971,0.037747967368676,25180.0
489,Agricultural Inspectors,3.3884196,4.46,3.93,-4.17,4.04,3.56,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333,-0.0333839728703274,-0.0124215402671314,0.020962432603196,14410.0
496,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",1.962227,3.036,2.63,-4.372,2.8350000000000004,2.3575,0.0742658276125095,0.1506912662090007,0.2271167048054919,0.025,0.1137013729977116,0.2024027459954233,6.299709772674675e-05,-0.0508647030460128,-0.0509277001437395,62970.0
498,,2.5638332,3.26,2.47,-4.4,2.51,2.29,0.0,0.043859649122807,0.087719298245614,0.0,0.0087719298245614,0.0175438596491228,,,,
503,"First-Line Supervisors of Mechanics, Installers, and Repairers",5.5162077,3.91,3.82,-4.36,3.41,3.24,0.0256410256410256,0.4102564102564102,0.7948717948717948,0.0769230769230769,0.2692307692307692,0.4615384615384615,0.011224290653276,0.0151721790385009,0.0039478883852249,617500.0
505,Automotive Service Technicians and Mechanics,7.1185617,2.94,3.65,-4.33,3.5649999999999995,3.465,0.0363636363636363,0.0818181818181818,0.1272727272727272,0.0363636363636363,0.0727272727272727,0.109090909090909,-0.0046092303197697,0.0031129621108958,0.0077221924306655,704640.0
507,Bus and Truck Mechanics and Diesel Engine Specialists,7.108899,3.69,3.6,-4.07,2.8,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0052887356684408,0.0037859533214704,-0.0015027823469704,289960.0
508,Aircraft Mechanics and Service Technicians,7.166917,4.63,3.44,-3.97,3.98,3.43,0.0895522388059701,0.1343283582089552,0.1791044776119403,0.0149253731343283,0.0597014925373134,0.1044776119402985,0.0067646245113219,-0.0085161603171888,-0.0152807848285107,138090.0
509,Outdoor Power Equipment and Other Small Engine Mechanics,7.321833,3.31,3.483333333333333,-4.326666666666667,3.02,3.1633333333333336,0.0732600732600732,0.0851648351648351,0.097069597069597,0.0238095238095237,0.0485347985347985,0.0732600732600732,-0.0020635231792464,-0.0277662667054157,-0.0257027435261693,72790.0
514,Automotive Body and Related Repairers,6.9136267,2.51,2.44,-3.785,2.9699999999999998,2.62,0.0,0.0212765957446808,0.0425531914893617,0.0106382978723404,0.0212765957446808,0.0319148936170212,-0.0063839579522634,0.011513288513419,0.0178972464656825,169620.0
516,"Mobile Heavy Equipment Mechanics, Except Engines",7.050356,3.4599999999999995,2.921666666666667,-4.241666666666666,3.106666666666667,2.14,0.0484178008371556,0.0793688575668553,0.1103199142965549,0.0663223101209752,0.0870779433766085,0.1078335766322418,0.019342733649908,0.01000451444281,-0.0093382192070979,373830.0
518,Industrial Machinery Mechanics,7.3782086,3.07,2.565,-3.8449999999999998,2.775,2.1550000000000002,0.0967741935483871,0.1370967741935483,0.1774193548387097,0.032258064516129,0.0725806451612903,0.1129032258064516,0.033599166394381,0.0251098973508952,-0.0084892690434858,440720.0
519,"Maintenance Workers, Machinery",2.799775,3.55,3.03,-4.44,2.88,2.83,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142,-0.0687718122463396,-0.0325324204472758,0.0362393917990638,60020.0
523,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",7.358492,3.6550000000000002,4.005000000000001,-3.8975,3.4,3.625,0.1924908424908424,0.2814468864468864,0.3704029304029304,0.0648717948717948,0.1743223443223443,0.2837728937728937,-0.0442070650062404,-0.0066995953008575,0.0375074697053828,112450.0
525,"Computer, Automated Teller, and Office Machine Repairers",7.694394,2.76,4.11,-4.54,3.12,4.54,0.2857142857142857,0.3673469387755101,0.4489795918367346,0.0816326530612244,0.2040816326530612,0.3265306122448979,-0.0247762731106988,-0.0874327706270977,-0.0626564975163989,65600.0
526,Home Appliance Repairers,6.361351,3.32,2.93,-4.54,3.28,2.65,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454,-0.0350970575512829,0.0170904042874118,0.0521874618386947,32150.0
