"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","2","61151","17","0","2024","A","",273,11550,507586184,10092792,40226,845,43947,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.4,505,4.6,40044845,8.6,-5292146,-34.4,3343,9.1,31,3.8,1617,3.8
"US000","2","611512","18","0","2024","A","",2,79,4581744,0,0,1109,57692,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,-6,-7.1,-122424,-2.6,0,0.0,0,0.0,38,3.5,2021,3.6
"US000","2","611513","18","0","2024","A","",4,336,16326131,10044485,40178,933,48517,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.3,920797,6.0,837019,9.1,3348,9.1,54,6.1,2804,6.1
"US000","2","611519","18","0","2024","A","",267,11134,486678309,48307,48,841,43711,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,3.1,510,4.8,39246472,8.8,-6129165,-99.2,-5,-9.4,31,3.8,1594,3.8
"US000","2","6116","16","0","2024","A","",34,1220,56352775,406149,16488,888,46172,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,6.2,-16,-1.3,-2983989,-5.0,78629,24.0,4143,33.6,-35,-3.8,-1845,-3.8
"US000","2","61161","17","0","2024","A","",4,723,41471879,0,0,1103,57381,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,1,0.1,2183415,5.6,0,0.0,0,0.0,57,5.4,2971,5.5
"US000","2","611610","18","0","2024","A","",4,723,41471879,0,0,1103,57381,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,1,0.1,2183415,5.6,0,0.0,0,0.0,57,5.4,2971,5.5
"US000","2","61162","17","0","2024","A","",2,19,981112,0,0,980,50967,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,107699,12.3,0,0.0,0,0.0,104,11.9,5398,11.8
"US000","2","611620","18","0","2024","A","",2,19,981112,0,0,980,50967,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,107699,12.3,0,0.0,0,0.0,104,11.9,5398,11.8
"US000","2","61163","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","611630","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","61169","17","0","2024","A","N",27,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,8.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","611691","18","0","2024","A","N",6,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","611699","18","0","2024","A","N",21,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,10.5,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6117","16","0","2024","A","",35,172,10975322,650134,7578,1230,63965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,9.4,12,7.5,1432178,15.0,190656,41.5,2528,50.1,81,7.0,4196,7.0
"US000","2","61171","17","0","2024","A","",35,172,10975322,650134,7578,1230,63965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,9.4,12,7.5,1432178,15.0,190656,41.5,2528,50.1,81,7.0,4196,7.0
"US000","2","611710","18","0","2024","A","",35,172,10975322,650134,7578,1230,63965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,9.4,12,7.5,1432178,15.0,190656,41.5,2528,50.1,81,7.0,4196,7.0
"US000","2","62","14","0","2024","A","",6778,691530,58593364558,898315424,1869299,1629,84730,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,0.0,39091,6.0,6876682825,13.3,174038353,24.0,568552,43.7,105,6.9,5463,6.9
"US000","2","621","15","0","2024","A","",1182,41628,3093214084,102004875,206404,1429,74306,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,2.1,3329,8.7,334905080,12.1,27497471,36.9,64210,45.2,44,3.2,2286,3.2
"US000","2","6211","16","0","2024","A","",235,16604,1421209777,14000,210,1646,85596,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,14.1,2231,15.5,180241804,14.5,-10000,-41.7,-150,-41.7,-14,-0.8,-742,-0.9
"US000","2","62111","17","0","2024","A","",235,16604,1421209777,14000,210,1646,85596,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,14.1,2231,15.5,180241804,14.5,-10000,-41.7,-150,-41.7,-14,-0.8,-742,-0.9
"US000","2","621111","18","0","2024","A","N",233,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",29,14.2,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621112","18","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6212","16","0","2024","A","",2,8,696929,0,0,1675,87116,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,-21,-72.4,-394095,-36.1,0,0.0,0,0.0,962,134.9,50027,134.9
"US000","2","62121","17","0","2024","A","",2,8,696929,0,0,1675,87116,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,-21,-72.4,-394095,-36.1,0,0.0,0,0.0,962,134.9,50027,134.9
"US000","2","621210","18","0","2024","A","",2,8,696929,0,0,1675,87116,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,-21,-72.4,-394095,-36.1,0,0.0,0,0.0,962,134.9,50027,134.9
"US000","2","6213","16","0","2024","A","N",28,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62133","17","0","2024","A","N",8,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621330","18","0","2024","A","N",8,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62134","17","0","2024","A","",6,266,21393514,0,0,1546,80402,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,10,3.9,2093098,10.8,0,0.0,0,0.0,93,6.4,4862,6.4
"US000","2","621340","18","0","2024","A","",6,266,21393514,0,0,1546,80402,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,10,3.9,2093098,10.8,0,0.0,0,0.0,93,6.4,4862,6.4
"US000","2","62139","17","0","2024","A","",14,232,7380548,0,0,611,31778,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-1,-6.7,0,0.0,117303,1.6,0,0.0,0,0.0,9,1.5,482,1.5
"US000","2","621399","18","0","2024","A","",14,232,7380548,0,0,611,31778,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-1,-6.7,0,0.0,117303,1.6,0,0.0,0,0.0,9,1.5,482,1.5
"US000","2","6214","16","0","2024","A","",892,23021,1551732371,101374293,202749,1296,67404,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-0.9,988,4.5,143126714,10.2,27564412,37.3,64645,46.8,67,5.5,3473,5.4
"US000","2","62141","17","0","2024","A","",4,99,4983457,0,0,966,50211,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,2.1,-102667,-2.0,0,0.0,0,0.0,-48,-4.7,-2495,-4.7
"US000","2","621410","18","0","2024","A","",4,99,4983457,0,0,966,50211,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,2.1,-102667,-2.0,0,0.0,0,0.0,-48,-4.7,-2495,-4.7
"US000","2","62142","17","0","2024","A","",538,13017,863582700,101374293,202749,1276,66343,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.8,669,5.4,88828179,11.5,27564412,37.3,64645,46.8,69,5.7,3602,5.7
"US000","2","621420","18","0","2024","A","",538,13017,863582700,101374293,202749,1276,66343,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.8,669,5.4,88828179,11.5,27564412,37.3,64645,46.8,69,5.7,3602,5.7
"US000","2","62149","17","0","2024","A","",349,9905,683166214,0,0,1326,68972,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",1,0.3,317,3.3,54401202,8.7,0,0.0,0,0.0,65,5.2,3395,5.2
"US000","2","621492","18","0","2024","A","",7,81,5655233,0,0,1336,69460,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,4,5.2,679557,13.7,0,0.0,0,0.0,89,7.1,4630,7.1
"US000","2","621493","18","0","2024","A","N",27,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",5,22.7,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621498","18","0","2024","A","N",315,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-4,-1.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6215","16","0","2024","A","",17,1363,83745642,0,0,1181,61427,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62151","17","0","2024","A","",17,1363,83745642,0,0,1181,61427,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621511","18","0","2024","A","",14,1083,70922625,0,0,1260,65512,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621512","18","0","2024","A","",3,281,12823017,0,0,878,45674,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,15,5.6,-645185,-4.8,0,0.0,0,0.0,-96,-9.9,-4974,-9.8
"US000","2","6216","16","0","2024","A","",6,78,4436571,0,0,1088,56577,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",2,50.0,2,2.6,667099,17.7,0,0.0,0,0.0,128,13.3,6650,13.3
"US000","2","62161","17","0","2024","A","",6,78,4436571,0,0,1088,56577,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",2,50.0,2,2.6,667099,17.7,0,0.0,0,0.0,128,13.3,6650,13.3
"US000","2","621610","18","0","2024","A","",6,78,4436571,0,0,1088,56577,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",2,50.0,2,2.6,667099,17.7,0,0.0,0,0.0,128,13.3,6650,13.3
"US000","2","6219","16","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62191","17","0","2024","A","",1,6,425353,0,0,1363,70892,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,46018,12.1,0,0.0,0,0.0,211,18.3,10997,18.4
"US000","2","621910","18","0","2024","A","",1,6,425353,0,0,1363,70892,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,46018,12.1,0,0.0,0,0.0,211,18.3,10997,18.4
"US000","2","62199","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621991","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","622","15","0","2024","A","",1206,445047,41253398369,388740475,774255,1783,92695,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",79,7.0,34999,8.5,5798710926,16.4,32677794,9.2,257228,49.8,120,7.2,6230,7.2
"US000","2","6221","16","0","2024","A","",186,296481,27390341598,177478343,362687,1777,92385,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,61.7,28505,10.6,4413161056,19.2,9535935,5.7,123883,51.9,128,7.8,6641,7.7
"US000","2","62211","17","0","2024","A","",186,296481,27390341598,177478343,362687,1777,92385,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,61.7,28505,10.6,4413161056,19.2,9535935,5.7,123883,51.9,128,7.8,6641,7.7
"US000","2","622110","18","0","2024","A","",186,296481,27390341598,177478343,362687,1777,92385,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,61.7,28505,10.6,4413161056,19.2,9535935,5.7,123883,51.9,128,7.8,6641,7.7
"US000","2","6222","16","0","2024","A","",990,110027,9320291670,211262132,411568,1629,84709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,4116,3.9,914299402,10.9,23141859,12.3,133345,47.9,103,6.7,5341,6.7
"US000","2","62221","17","0","2024","A","",990,110027,9320291670,211262132,411568,1629,84709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,4116,3.9,914299402,10.9,23141859,12.3,133345,47.9,103,6.7,5341,6.7
"US000","2","622210","18","0","2024","A","",990,110027,9320291670,211262132,411568,1629,84709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,4116,3.9,914299402,10.9,23141859,12.3,133345,47.9,103,6.7,5341,6.7
"US000","2","6223","16","0","2024","A","",30,38538,4542765101,0,0,2267,117877,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2377,6.6,471250468,11.6,0,0.0,0,0.0,102,4.7,5282,4.7
"US000","2","62231","17","0","2024","A","",30,38538,4542765101,0,0,2267,117877,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2377,6.6,471250468,11.6,0,0.0,0,0.0,102,4.7,5282,4.7
"US000","2","622310","18","0","2024","A","",30,38538,4542765101,0,0,2267,117877,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2377,6.6,471250468,11.6,0,0.0,0,0.0,102,4.7,5282,4.7
"US000","2","623","15","0","2024","A","",1840,107423,8009816938,291818104,565012,1434,74563,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-0.6,2877,2.8,593112994,8.0,85105321,41.2,167115,42.0,70,5.1,3621,5.1
"US000","2","6231","16","0","2024","A","",120,17312,1058383706,17123074,25685,1176,61135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.6,864,5.3,100162334,10.5,1323840,8.4,-5722,-18.2,56,5.0,2878,4.9
"US000","2","62311","17","0","2024","A","",120,17312,1058383706,17123074,25685,1176,61135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.6,864,5.3,100162334,10.5,1323840,8.4,-5722,-18.2,56,5.0,2878,4.9
"US000","2","623110","18","0","2024","A","",120,17312,1058383706,17123074,25685,1176,61135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.6,864,5.3,100162334,10.5,1323840,8.4,-5722,-18.2,56,5.0,2878,4.9
"US000","2","6232","16","0","2024","A","",1144,77496,5909893896,249383197,488703,1467,76260,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,3111,4.2,488225059,9.0,81815859,48.8,154033,46.0,65,4.6,3374,4.6
"US000","2","62321","17","0","2024","A","",993,69259,5315709741,208418470,406768,1476,76751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.3,2413,3.6,401689325,8.2,69705298,50.3,129851,46.9,62,4.4,3238,4.4
"US000","2","623210","18","0","2024","A","",993,69259,5315709741,208418470,406768,1476,76751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.3,2413,3.6,401689325,8.2,69705298,50.3,129851,46.9,62,4.4,3238,4.4
"US000","2","62322","17","0","2024","A","",152,8237,594184155,40964727,81935,1387,72134,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,697,9.2,86535734,17.0,12110561,42.0,24182,41.9,92,7.1,4802,7.1
"US000","2","623220","18","0","2024","A","",152,8237,594184155,40964727,81935,1387,72134,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,697,9.2,86535734,17.0,12110561,42.0,24182,41.9,92,7.1,4802,7.1
"US000","2","6233","16","0","2024","A","",285,4225,281349382,0,0,1281,66598,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-1,-0.3,31,0.7,20089824,7.7,0,0.0,0,0.0,83,6.9,4311,6.9
"US000","2","62331","17","0","2024","A","",285,4225,281349382,0,0,1281,66598,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",-1,-0.3,31,0.7,20089824,7.7,0,0.0,0,0.0,83,6.9,4311,6.9
"US000","2","623311","18","0","2024","A","N",15,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-2,-11.8,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","623312","18","0","2024","A","N",270,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6239","16","0","2024","A","",292,8390,760189954,25311833,50624,1742,90607,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-4.3,-1128,-11.9,-15364223,-2.0,1965622,8.4,18804,59.1,175,11.2,9127,11.2
"US000","2","62399","17","0","2024","A","",292,8390,760189954,25311833,50624,1742,90607,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-4.3,-1128,-11.9,-15364223,-2.0,1965622,8.4,18804,59.1,175,11.2,9127,11.2
"US000","2","623990","18","0","2024","A","",292,8390,760189954,25311833,50624,1742,90607,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-4.3,-1128,-11.9,-15364223,-2.0,1965622,8.4,18804,59.1,175,11.2,9127,11.2
"US000","2","624","15","0","2024","A","",2548,97432,6236935167,115751970,323628,1231,64013,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-95,-3.6,-2114,-2.1,149953825,2.5,28757767,33.1,79999,32.8,55,4.7,2865,4.7
"US000","2","6241","16","0","2024","A","",1865,83964,5413216961,111617076,277225,1240,64471,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-94,-4.8,-2438,-2.8,82876485,1.6,28838400,34.8,77539,38.8,54,4.6,2778,4.5
"US000","2","62411","17","0","2024","A","",622,28290,1943742154,8867337,69958,1321,68709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-55,-8.1,329,1.2,92465330,5.0,1468109,19.8,4011,6.1,48,3.8,2499,3.8
"US000","2","624110","18","0","2024","A","",622,28290,1943742154,8867337,69958,1321,68709,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-55,-8.1,329,1.2,92465330,5.0,1468109,19.8,4011,6.1,48,3.8,2499,3.8
"US000","2","62412","17","0","2024","A","",181,4663,293536189,43294262,88348,1211,62948,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.3,450,10.7,47922591,19.5,14758050,51.7,31264,54.8,90,8.0,4654,8.0
"US000","2","624120","18","0","2024","A","",181,4663,293536189,43294262,88348,1211,62948,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.3,450,10.7,47922591,19.5,14758050,51.7,31264,54.8,90,8.0,4654,8.0
"US000","2","62419","17","0","2024","A","",1062,51011,3175938618,59455477,118919,1197,62260,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-43,-3.9,-3217,-5.9,-57511436,-1.8,12612241,26.9,42264,55.1,50,4.4,2633,4.4
"US000","2","624190","18","0","2024","A","",1062,51011,3175938618,59455477,118919,1197,62260,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-43,-3.9,-3217,-5.9,-57511436,-1.8,12612241,26.9,42264,55.1,50,4.4,2633,4.4
"US000","2","6242","16","0","2024","A","N",6,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62421","17","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","624210","18","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62422","17","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","624229","18","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6243","16","0","2024","A","",655,12159,764377963,7000,140,1209,62866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,274,2.3,62765823,8.9,-686,-8.9,-29,-17.2,74,6.5,3830,6.5
"US000","2","62431","17","0","2024","A","",655,12159,764377963,7000,140,1209,62866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,274,2.3,62765823,8.9,-686,-8.9,-29,-17.2,74,6.5,3830,6.5
"US000","2","624310","18","0","2024","A","",655,12159,764377963,7000,140,1209,62866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,274,2.3,62765823,8.9,-686,-8.9,-29,-17.2,74,6.5,3830,6.5
"US000","2","6244","16","0","2024","A","N",22,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62441","17","0","2024","A","N",22,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","624410","18","0","2024","A","N",22,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71","14","0","2024","A","N",925,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-12,-1.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711","15","0","2024","A","",33,2781,122770534,24079338,515929,849,44150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-16,-0.6,9049733,8.0,974533,4.2,-791,-0.2,67,8.6,3494,8.6
"US000","2","7111","16","0","2024","A","",1,154,9059129,0,0,1132,58889,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,1.3,951757,11.7,0,0.0,0,0.0,107,10.4,5580,10.5
"US000","2","71113","17","0","2024","A","",1,154,9059129,0,0,1132,58889,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,1.3,951757,11.7,0,0.0,0,0.0,107,10.4,5580,10.5
"US000","2","711130","18","0","2024","A","",1,154,9059129,0,0,1132,58889,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,1.3,951757,11.7,0,0.0,0,0.0,107,10.4,5580,10.5
"US000","2","7112","16","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71121","17","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711211","18","0","2024","A","",1,301,16104310,9316236,55897,1029,53532,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,5,1.7,729612,4.7,233813,2.6,1402,2.6,31,3.1,1634,3.1
"US000","2","711219","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","7113","16","0","2024","A","N",30,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71131","17","0","2024","A","N",29,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711310","18","0","2024","A","N",29,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71132","17","0","2024","A","",1,2,143416,0,0,1576,81952,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,24704,20.8,0,0.0,0,0.0,385,32.3,20015,32.3
"US000","2","711320","18","0","2024","A","",1,2,143416,0,0,1576,81952,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,24704,20.8,0,0.0,0,0.0,385,32.3,20015,32.3
"US000","2","712","15","0","2024","A","",859,14442,678115502,1264536,62475,903,46955,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.2,592,4.3,59306271,9.6,-919807,-42.1,3988,6.8,44,5.1,2275,5.1
"US000","2","7121","16","0","2024","A","",859,14442,678115502,1264536,62475,903,46955,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.2,592,4.3,59306271,9.6,-919807,-42.1,3988,6.8,44,5.1,2275,5.1
"US000","2","71211","17","0","2024","A","",148,3378,169936760,142926,0,967,50301,"",1.00,1.00,1.00,1.00,0.00,1.00,1.00,"",-1,-0.7,203,6.4,12802773,8.1,14999,11.7,0,0.0,15,1.6,802,1.6
"US000","2","712110","18","0","2024","A","",148,3378,169936760,142926,0,967,50301,"",1.00,1.00,1.00,1.00,0.00,1.00,1.00,"",-1,-0.7,203,6.4,12802773,8.1,14999,11.7,0,0.0,15,1.6,802,1.6
"US000","2","71212","17","0","2024","A","",60,901,37453860,0,0,799,41565,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,27,3.1,2870709,8.3,0,0.0,0,0.0,38,5.0,2000,5.1
"US000","2","712120","18","0","2024","A","",60,901,37453860,0,0,799,41565,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,27,3.1,2870709,8.3,0,0.0,0,0.0,38,5.0,2000,5.1
"US000","2","71213","17","0","2024","A","",2,360,20450400,258869,20917,1093,56859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,34,10.4,3496482,20.6,-25164,-8.9,20690,9114.5,91,9.1,4773,9.2
"US000","2","712130","18","0","2024","A","",2,360,20450400,258869,20917,1093,56859,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,34,10.4,3496482,20.6,-25164,-8.9,20690,9114.5,91,9.1,4773,9.2
"US000","2","71219","17","0","2024","A","",650,9802,450274482,862741,41558,883,45935,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.2,326,3.4,40136307,9.8,-909642,-51.3,-16702,-28.7,51,6.1,2652,6.1
