"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"22035","0","10","70","0","2024","A","",171,1427,59675166,10992140,175487,804,41831,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-2.3,-19,-1.3,1102629,1.9,-855527,-7.2,-26967,-13.3,25,3.2,1313,3.2
"22035","1","10","71","0","2024","A","",5,19,1103144,0,0,1126,58574,"",5.76,0.69,0.71,0.00,0.00,1.04,1.04,"",0,0.0,1,5.6,81496,8.0,0,0.0,0,0.0,54,5.0,2848,5.1
"22035","2","10","71","0","2024","A","",8,38,1982164,61600,296,1005,52277,"",7.74,0.86,1.00,0.98,2.25,1.17,1.17,"",0,0.0,-1,-2.6,114829,6.1,0,0.0,148,100.0,74,7.9,3880,8.0
"22035","3","10","71","0","2024","A","",24,374,16967700,1360624,16854,873,45378,"",9.82,2.78,3.45,8.57,17.67,1.24,1.24,"",0,0.0,3,0.8,1219021,7.7,-16377,-1.2,659,4.1,57,7.0,2967,7.0
"22035","5","10","71","0","2024","A","",134,996,39622158,9569916,158337,765,39785,"",0.80,0.82,0.77,0.89,0.91,0.95,0.95,"",-4,-2.9,-21,-2.1,-312717,-0.8,-839150,-8.1,-27774,-14.9,10,1.3,531,1.4
"22037","0","10","70","0","2024","A","",399,5105,294729179,26310593,268833,1110,57732,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,121,2.4,22171868,8.1,619534,2.4,-1514,-0.6,58,5.5,3049,5.6
"22037","1","10","71","0","2024","A","",7,26,1556022,0,0,1155,60039,"",3.45,0.26,0.20,0.00,0.00,0.77,0.77,"",0,0.0,1,4.0,86291,5.9,0,0.0,0,0.0,13,1.1,656,1.1
"22037","2","10","71","0","2024","A","",19,1964,135295878,0,0,1324,68870,"",7.87,12.37,13.81,0.00,0.00,1.12,1.12,"",-1,-5.0,58,3.0,8962416,7.1,0,0.0,0,0.0,49,3.8,2594,3.9
"22037","3","10","71","0","2024","A","",20,554,22602730,467618,926,785,40799,"",3.51,1.15,0.93,1.23,0.63,0.81,0.81,"",0,0.0,5,0.9,1383443,6.5,-2858,-0.6,-928,-50.1,42,5.7,2172,5.6
"22037","5","10","71","0","2024","A","",353,2561,135274549,25842975,267907,1016,52826,"",0.91,0.59,0.53,1.00,1.00,0.91,0.91,"",2,0.6,57,2.3,11739718,9.5,622392,2.5,-586,-0.2,67,7.1,3493,7.1
"22039","0","10","70","0","2024","A","",646,7827,341818787,56257889,713997,840,43671,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.9,-40,-0.5,12732967,3.9,-2063106,-3.5,-40135,-5.3,36,4.5,1837,4.4
"22039","1","10","71","0","2024","A","",9,47,3163377,0,0,1297,67425,"",2.74,0.31,0.35,0.00,0.00,1.15,1.14,"",0,0.0,-6,-11.3,2964,0.1,0,0.0,0,0.0,159,14.0,8260,14.0
"22039","2","10","71","0","2024","A","",12,144,7610260,0,0,1018,52910,"",3.07,0.59,0.67,0.00,0.00,1.13,1.13,"",-2,-14.3,-1,-0.7,270215,3.7,0,0.0,0,0.0,42,4.3,2172,4.3
"22039","3","10","71","0","2024","A","",52,1520,61032980,1788852,18124,772,40149,"",5.63,2.06,2.17,2.20,4.67,1.05,1.05,"",-1,-1.9,15,1.0,-526802,-0.9,-9474,-0.5,-2844,-13.6,-15,-1.9,-768,-1.9
"22039","5","10","71","0","2024","A","",572,6116,270012170,54469037,695873,849,44147,"",0.91,0.91,0.92,0.99,0.98,1.01,1.01,"",-4,-0.7,-48,-0.8,12986590,5.1,-2053632,-3.6,-37291,-5.1,47,5.9,2449,5.9
"22041","0","10","70","0","2024","A","",491,4650,178814714,29224966,333015,739,38451,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.0,-34,-0.7,4994187,2.9,197710,0.7,-11239,-3.3,25,3.5,1342,3.6
"22041","1","10","71","0","2024","A","",11,58,3209656,0,0,1072,55739,"",4.41,0.64,0.69,0.00,0.00,1.08,1.07,"",0,0.0,1,1.8,111070,3.6,0,0.0,0,0.0,34,3.3,1772,3.3
"22041","2","10","71","0","2024","A","",11,212,11470579,0,0,1041,54107,"",3.70,1.47,1.93,0.00,0.00,1.32,1.32,"",-2,-15.4,-4,-1.9,606488,5.6,0,0.0,0,0.0,74,7.7,3810,7.6
"22041","3","10","71","0","2024","A","",29,1237,48381059,203104,952,752,39125,"",4.13,2.82,3.29,0.48,0.53,1.17,1.16,"",0,0.0,13,1.1,1944814,4.2,-9652,-4.5,-259,-21.4,22,3.0,1177,3.1
"22041","5","10","71","0","2024","A","",440,3144,115753420,29021862,332063,708,36813,"",0.92,0.79,0.75,1.01,1.00,0.95,0.95,"",7,1.6,-43,-1.3,2331815,2.1,207362,0.7,-10980,-3.2,24,3.5,1223,3.4
"22043","0","10","70","0","2024","A","",293,3426,190514363,18520129,314421,1069,55612,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.4,44,1.3,13723781,7.8,-146967,-0.8,-18616,-5.6,64,6.4,3333,6.4
"22043","1","10","71","0","2024","A","",9,684,72332759,0,0,2033,105724,"",6.05,10.31,14.54,0.00,0.00,1.41,1.41,"",0,0.0,29,4.4,8526835,13.4,0,0.0,0,0.0,158,8.4,8236,8.4
"22043","2","10","71","0","2024","A","",8,43,2309046,0,0,1039,54013,"",4.51,0.40,0.36,0.00,0.00,0.91,0.91,"",0,0.0,-1,-2.3,6904,0.3,0,0.0,0,0.0,31,3.1,1592,3.0
"22043","3","10","71","0","2024","A","",20,749,29714955,386323,6085,763,39651,"",4.78,2.32,1.90,1.44,3.56,0.82,0.82,"",0,0.0,31,4.3,2187289,7.9,48704,14.4,1226,25.2,26,3.5,1334,3.5
"22043","5","10","71","0","2024","A","",256,1949,86157603,18133806,308336,850,44197,"",0.90,0.67,0.53,1.00,0.99,0.79,0.79,"",7,2.8,-16,-0.8,3002753,3.6,-195671,-1.1,-19842,-6.0,36,4.4,1875,4.4
"22045","0","10","70","0","2024","A","",1897,24074,1379824105,192486627,2454353,1102,57316,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-1.0,402,1.7,63893261,4.9,3772579,2.0,-85376,-3.4,33,3.1,1726,3.1
"22045","1","10","71","0","2024","A","",9,107,7564782,0,0,1359,70644,"",0.93,0.23,0.21,0.00,0.00,0.91,0.91,"",0,0.0,-1,-0.9,-244769,-3.1,0,0.0,0,0.0,-32,-2.3,-1667,-2.3
"22045","2","10","71","0","2024","A","",23,239,10568676,157870,142,852,44282,"",2.00,0.32,0.23,0.14,0.08,0.72,0.72,"",1,4.5,23,10.6,749361,7.6,3966,2.6,3,2.2,-23,-2.6,-1213,-2.7
"22045","3","10","71","0","2024","A","",74,3659,168871973,125195,2348,888,46152,"",2.73,1.61,1.49,0.05,0.18,0.92,0.92,"",-1,-1.3,55,1.5,10454956,6.6,12760,11.3,471,25.1,43,5.1,2196,5.0
"22045","5","10","71","0","2024","A","",1792,20069,1192818674,192203562,2451863,1143,59435,"",0.97,0.97,1.01,1.02,1.01,1.03,1.03,"",-19,-1.0,325,1.6,52933713,4.6,3755853,2.0,-85850,-3.4,33,3.0,1702,2.9
"22047","0","10","70","0","2024","A","",818,16461,1444502681,147402111,2502902,1688,87754,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.8,492,3.1,133107043,10.2,19265688,15.0,614312,32.5,109,6.9,5633,6.9
"22047","1","10","71","0","2024","A","",11,83,5552584,0,0,1290,67101,"",2.65,0.26,0.15,0.00,0.00,0.57,0.57,"",-1,-8.3,4,5.1,25729,0.5,0,0.0,0,0.0,-50,-3.7,-2565,-3.7
"22047","2","10","71","0","2024","A","",18,1128,75793408,0,0,1292,67178,"",3.64,2.20,1.58,0.00,0.00,0.72,0.72,"",-1,-5.3,-7,-0.6,3980426,5.5,0,0.0,0,0.0,75,6.2,3902,6.2
"22047","3","10","71","0","2024","A","",54,1714,84912363,3310387,40578,952,49528,"",4.62,1.11,0.71,1.55,2.98,0.65,0.65,"",0,0.0,24,1.4,539447,0.6,106097,3.3,232,0.6,-8,-0.8,-387,-0.8
"22047","5","10","71","0","2024","A","",735,13535,1278244326,144091724,2462324,1816,94437,"",0.92,0.96,1.03,1.00,0.99,1.07,1.07,"",-6,-0.8,471,3.6,128561441,11.2,19159591,15.3,614080,33.2,124,7.3,6436,7.3
"22049","0","10","70","0","2024","A","",324,3866,208943699,26974820,309524,1039,54041,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.9,123,3.3,14526165,7.5,982956,3.8,11303,3.8,40,4.0,2092,4.0
"22049","1","10","71","0","2024","A","",5,31,1577354,0,0,979,50882,"",3.04,0.41,0.29,0.00,0.00,0.70,0.70,"",0,0.0,-1,-3.1,23248,1.5,0,0.0,0,0.0,30,3.2,1545,3.1
"22049","2","10","71","0","2024","A","",10,56,2551214,0,0,872,45355,"",5.10,0.47,0.37,0.00,0.00,0.79,0.79,"",0,0.0,6,12.0,268789,11.8,0,0.0,0,0.0,-10,-1.1,-523,-1.1
"22049","3","10","71","0","2024","A","",31,1022,46951089,982412,7730,883,45940,"",6.69,2.81,2.73,2.52,4.59,0.97,0.97,"",0,0.0,48,4.9,3142963,7.2,23883,2.5,-1856,-19.4,18,2.1,947,2.1
"22049","5","10","71","0","2024","A","",278,2757,157864042,25992408,301794,1101,57256,"",0.88,0.83,0.88,0.98,0.98,1.06,1.06,"",6,2.2,69,2.6,11091165,7.6,959073,3.8,13159,4.6,51,4.9,2645,4.8
"22051","0","10","70","0","2024","A","",15879,184764,11788505554,1597260757,18785069,1227,63803,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",49,0.3,1746,1.0,438321155,3.9,82011661,5.4,1465173,8.5,34,2.8,1786,2.9
"22051","1","10","71","0","2024","A","",38,1434,143997021,0,0,1932,100446,"",0.47,0.40,0.47,0.00,0.00,1.17,1.17,"",1,2.7,9,0.6,4603778,3.3,0,0.0,0,0.0,51,2.7,2649,2.7
"22051","2","10","71","0","2024","A","",41,1285,87681944,188108,1848,1312,68244,"",0.43,0.22,0.22,0.02,0.13,1.00,1.00,"",1,2.5,-35,-2.7,4523060,5.4,-37875,-16.8,-307,-14.2,101,8.3,5261,8.4
"22051","3","10","71","0","2024","A","",106,12398,719072301,1054018,5232,1115,57999,"",0.47,0.71,0.74,0.05,0.05,1.04,1.04,"",0,0.0,184,1.5,32939666,4.8,79525,8.2,-291,-5.3,35,3.2,1823,3.2
"22051","5","10","71","0","2024","A","",15694,169648,10837754288,1596018631,18777989,1229,63884,"",1.01,1.07,1.07,1.02,1.01,1.00,1.00,"",47,0.3,1589,0.9,396254651,3.8,81970011,5.4,1465771,8.5,34,2.8,1754,2.8
"22053","0","10","70","0","2024","A","",800,8020,353948024,57485283,588338,849,44133,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-1.6,184,2.3,10736967,3.1,1853669,3.3,12628,2.2,7,0.8,335,0.8
"22053","1","10","71","0","2024","A","",12,87,6487077,0,0,1428,74280,"",2.95,0.56,0.70,0.00,0.00,1.25,1.25,"",0,0.0,4,4.8,293260,4.7,0,0.0,0,0.0,-3,-0.2,-120,-0.2
"22053","2","10","71","0","2024","A","",10,81,4418549,0,0,1045,54326,"",2.07,0.32,0.38,0.00,0.00,1.15,1.15,"",0,0.0,3,3.8,358288,8.8,0,0.0,0,0.0,44,4.4,2271,4.4
"22053","3","10","71","0","2024","A","",65,1710,66401945,1934737,5321,747,38839,"",5.69,2.26,2.28,2.33,1.66,1.01,1.01,"",0,0.0,10,0.6,-1171105,-1.7,-72016,-3.6,-2678,-33.5,-17,-2.2,-912,-2.3
"22053","5","10","71","0","2024","A","",713,6142,276640453,55550546,583017,866,45043,"",0.91,0.90,0.91,0.99,1.00,1.02,1.02,"",-13,-1.8,167,2.8,11256524,4.2,1925685,3.6,15306,2.7,12,1.4,628,1.4
"22055","0","10","70","0","2024","A","",11990,137173,7972509887,1137803059,13473811,1118,58120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",113,1.0,2468,1.8,369996590,4.9,8750252,0.8,-184143,-1.3,33,3.0,1682,3.0
"22055","1","10","71","0","2024","A","",39,1056,89375865,0,0,1627,84596,"",0.64,0.40,0.43,0.00,0.00,1.08,1.08,"",0,0.0,-3,-0.3,642167,0.7,0,0.0,0,0.0,16,1.0,806,1.0
"22055","2","10","71","0","2024","A","",54,3657,237667735,0,0,1250,64994,"",0.74,0.86,0.90,0.00,0.00,1.05,1.05,"",-1,-1.8,151,4.3,15993060,7.2,-7700,-100.0,-7,-100.0,34,2.8,1770,2.8
"22055","3","10","71","0","2024","A","",59,8605,437130296,3380204,22603,977,50802,"",0.34,0.67,0.67,0.21,0.31,1.00,1.00,"",0,0.0,273,3.3,14779329,3.5,92934,2.8,-983,-4.2,2,0.2,109,0.2
"22055","5","10","71","0","2024","A","",11838,123855,7208335991,1134422855,13451208,1119,58200,"",1.01,1.06,1.05,1.02,1.00,1.00,1.00,"",113,1.0,2047,1.7,338582034,4.9,8665018,0.8,-183153,-1.3,34,3.1,1802,3.2
"22057","0","10","70","0","2024","A","",2205,34853,2339035504,267895137,2713545,1291,67112,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,1.2,370,1.1,103441367,4.6,1983266,0.7,-155269,-5.4,44,3.5,2280,3.5
"22057","1","10","71","0","2024","A","",13,139,9595976,0,0,1324,68871,"",1.16,0.21,0.16,0.00,0.00,0.76,0.76,"",0,0.0,6,4.5,683191,7.7,0,0.0,0,0.0,39,3.0,2067,3.1
"22057","2","10","71","0","2024","A","",30,1188,69252985,0,0,1121,58310,"",2.25,1.10,0.89,0.00,0.00,0.81,0.81,"",0,0.0,-14,-1.2,1737284,2.6,0,0.0,0,0.0,41,3.8,2148,3.8
"22057","3","10","71","0","2024","A","",67,3912,197006471,2704683,18344,968,50358,"",2.13,1.19,1.02,0.70,1.24,0.86,0.86,"",-1,-1.5,103,2.7,14873434,8.2,62094,2.3,1040,6.0,48,5.2,2543,5.3
"22057","5","10","71","0","2024","A","",2095,29614,2063180072,265190454,2695201,1340,69669,"",0.97,0.99,1.03,1.01,1.00,1.03,1.03,"",27,1.3,276,0.9,86147458,4.4,1921172,0.7,-156309,-5.5,44,3.4,2281,3.4
"22059","0","10","70","0","2024","A","",468,4680,228633508,33475122,404237,940,48856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.9,42,0.9,13566474,6.3,425486,1.3,-28507,-6.6,48,5.4,2485,5.4
"22059","1","10","71","0","2024","A","",7,72,6936108,0,0,1840,95670,"",2.94,0.79,1.16,0.00,0.00,1.45,1.45,"",0,0.0,2,2.9,385550,5.9,0,0.0,0,0.0,34,1.9,1755,1.9
"22059","2","10","71","0","2024","A","",10,59,3332771,0,0,1079,56092,"",3.53,0.41,0.44,0.00,0.00,1.07,1.07,"",1,11.1,-1,-1.7,95465,2.9,0,0.0,0,0.0,44,4.3,2286,4.2
"22059","3","10","71","0","2024","A","",40,1311,55943097,2989639,13141,821,42680,"",5.98,2.97,2.97,6.18,5.98,1.00,1.00,"",0,0.0,-18,-1.4,328570,0.6,89512,3.1,-5294,-28.7,16,2.0,828,2.0
"22059","5","10","71","0","2024","A","",412,3237,162421532,30485483,391096,965,50175,"",0.90,0.81,0.83,0.93,0.97,1.02,1.02,"",3,0.7,58,1.8,12756889,8.5,335974,1.1,-23213,-5.6,60,6.6,3100,6.6
"22061","0","10","70","0","2024","A","",1509,18599,860107900,134297143,1575480,889,46245,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,98,0.5,14980207,1.8,633592,0.5,42876,2.8,11,1.3,564,1.2
"22061","1","10","71","0","2024","A","",12,122,7677789,0,0,1206,62718,"",1.57,0.34,0.34,0.00,0.00,1.01,1.01,"",0,0.0,1,0.8,70571,0.9,0,0.0,0,0.0,1,0.1,64,0.1
"22061","2","10","71","0","2024","A","",21,1965,117360667,93719,84,1148,59715,"",2.30,3.40,4.11,0.12,0.07,1.21,1.21,"",1,5.0,49,2.6,4646109,4.1,1519,1.6,0,0.0,17,1.5,892,1.5
"22061","3","10","71","0","2024","A","",56,1735,82216437,358866,6266,911,47389,"",2.60,0.99,1.16,0.18,0.73,1.17,1.17,"",2,3.7,16,0.9,5047972,6.5,24746,7.4,554,9.7,47,5.4,2484,5.5
"22061","5","10","71","0","2024","A","",1420,14776,652853007,133844558,1569130,850,44183,"",0.97,0.93,0.88,1.02,1.00,0.95,0.95,"",-3,-0.2,31,0.2,5215555,0.8,607327,0.5,42322,2.8,5,0.6,259,0.6
"22063","0","10","70","0","2024","A","",3117,31123,1437669713,247566613,2946460,888,46193,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",109,3.6,-47,-0.2,37521411,2.7,-9810721,-3.8,-315704,-9.7,24,2.8,1274,2.8
"22063","1","10","71","0","2024","A","",13,155,10297216,0,0,1276,66362,"",0.82,0.26,0.27,0.00,0.00,1.07,1.07,"",0,0.0,2,1.3,287385,2.9,0,0.0,0,0.0,21,1.7,1116,1.7
"22063","2","10","71","0","2024","A","",20,240,12700223,0,0,1018,52918,"",1.06,0.25,0.27,0.00,0.00,1.07,1.07,"",1,5.3,30,14.3,1458332,13.0,0,0.0,0,0.0,-11,-1.1,-572,-1.1
"22063","3","10","71","0","2024","A","",59,5876,253392901,2300903,10322,829,43123,"",1.32,2.00,2.14,0.64,0.64,1.07,1.07,"",2,3.5,96,1.7,11178428,4.6,103416,4.7,-148,-1.4,23,2.9,1218,2.9
"22063","5","10","71","0","2024","A","",3025,24852,1161279373,245265710,2936138,899,46728,"",1.00,0.93,0.94,1.01,1.00,1.01,1.01,"",106,3.6,-175,-0.7,24597266,2.2,-9914137,-3.9,-315556,-9.7,26,3.0,1309,2.9
"22065","0","10","70","0","2024","A","",268,3163,122229792,23971360,402608,743,38648,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,-41,-1.3,3522135,3.0,1018230,4.4,1903,0.5,30,4.2,1595,4.3
"22065","1","10","71","0","2024","A","",5,28,1907773,0,0,1314,68338,"",3.67,0.46,0.60,0.00,0.00,1.31,1.31,"",0,0.0,-1,-3.4,134736,7.6,0,0.0,0,0.0,142,12.1,7374,12.1
"22065","2","10","71","0","2024","A","",15,115,6593176,0,0,1100,57208,"",9.25,1.17,1.62,0.00,0.00,1.39,1.39,"",0,0.0,-10,-8.0,152684,2.4,0,0.0,0,0.0,111,11.2,5787,11.3
"22065","3","10","71","0","2024","A","",28,688,33461437,688836,4825,936,48648,"",7.31,2.31,3.33,1.99,2.20,1.44,1.44,"",0,0.0,-2,-0.3,1710411,5.4,22969,3.4,-14,-0.3,51,5.8,2626,5.7
"22065","5","10","71","0","2024","A","",220,2332,80267406,23282524,397783,662,34425,"",0.84,0.86,0.77,0.99,0.99,0.89,0.89,"",2,0.9,-28,-1.2,1524304,1.9,995261,4.5,1917,0.5,20,3.1,1052,3.2
"22067","0","10","70","0","2024","A","",571,6213,276907341,47283885,746794,857,44568,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-2.1,91,1.5,12541316,4.7,-368233,-0.8,-32621,-4.2,27,3.3,1386,3.2
"22067","1","10","71","0","2024","A","",8,47,2884279,0,0,1172,60935,"",2.76,0.39,0.40,0.00,0.00,1.01,1.01,"",0,0.0,1,2.2,122452,4.4,0,0.0,0,0.0,24,2.1,1220,2.0
"22067","2","10","71","0","2024","A","",10,95,5016193,0,0,1012,52617,"",2.90,0.49,0.55,0.00,0.00,1.11,1.10,"",0,0.0,-3,-3.1,166547,3.4,0,0.0,0,0.0,64,6.8,3299,6.7
"22067","3","10","71","0","2024","A","",33,859,35255010,1397305,8821,789,41026,"",4.04,1.47,1.55,2.04,2.17,1.05,1.05,"",1,3.1,114,15.3,6464187,22.5,-193294,-12.2,3306,59.9,45,6.0,2363,6.1
"22067","5","10","71","0","2024","A","",520,5211,233751859,45886580,737973,863,44856,"",0.93,0.98,0.98,0.99,0.99,1.00,1.00,"",-13,-2.4,-22,-0.4,5788130,2.5,-174939,-0.4,-35927,-4.6,25,3.0,1293,3.0
"22069","0","10","70","0","2024","A","",1053,14311,658336504,99062923,1491257,885,46001,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.5,-34,-0.2,12504548,1.9,-1737368,-1.7,-11493,-0.8,19,2.2,980,2.2
"22069","1","10","71","0","2024","A","",23,165,11862007,0,0,1383,71891,"",4.30,0.60,0.69,0.00,0.00,1.16,1.16,"",0,0.0,4,2.5,568219,5.0,0,0.0,0,0.0,33,2.4,1671,2.4
"22069","2","10","71","0","2024","A","",24,1110,61582751,23100,21,1067,55480,"",3.77,2.49,2.81,0.04,0.02,1.13,1.13,"",-2,-7.7,-32,-2.8,-50947,-0.1,0,0.0,0,0.0,29,2.8,1486,2.8
"22069","3","10","71","0","2024","A","",56,2340,116584111,606500,3073,958,49812,"",3.72,1.74,2.15,0.42,0.38,1.24,1.24,"",0,0.0,-17,-0.7,856393,0.7,60658,11.1,1169,61.4,14,1.5,721,1.5
"22069","5","10","71","0","2024","A","",950,10696,468307635,98433323,1488163,842,43784,"",0.93,0.87,0.83,1.01,1.00,0.95,0.95,"",-3,-0.3,11,0.1,11130883,2.4,-1798026,-1.8,-12662,-0.8,19,2.3,999,2.3
"22071","0","10","70","0","2024","A","",17204,188050,12717069921,1402939651,16141200,1300,67626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",109,0.6,487,0.3,501098142,4.1,-4867956,-0.3,224814,1.4,47,3.8,2496,3.8
"22071","1","10","71","0","2024","A","",59,9734,957444051,0,0,1892,98358,"",0.68,2.67,2.88,0.00,0.00,1.08,1.08,"",3,5.4,102,1.1,40100740,4.4,0,0.0,0,0.0,60,3.3,3117,3.3
"22071","2","10","71","0","2024","A","",73,8205,684031422,100100,438,1603,83367,"",0.70,1.40,1.62,0.01,0.04,1.15,1.15,"",0,0.0,401,5.1,35703873,5.5,0,0.0,69,18.7,5,0.3,288,0.3
"22071","3","10","71","0","2024","A","",296,9005,638613465,9394659,143250,1364,70914,"",1.20,0.51,0.61,0.46,1.63,1.20,1.20,"",8,2.8,367,4.2,60686893,10.5,-98008,-1.0,4206,3.0,77,6.0,4006,6.0
"22071","5","10","71","0","2024","A","",16777,161105,10436980983,1393444892,15997512,1246,64784,"",1.00,1.00,0.96,1.01,1.00,0.96,0.95,"",99,0.6,-384,-0.2,364606636,3.6,-4769948,-0.3,220539,1.4,47,3.9,2412,3.9
"22073","0","10","70","0","2024","A","",5397,69384,3473287633,544353065,6960651,963,50059,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",90,1.7,147,0.2,138062606,4.1,-300001,-0.1,-71142,-1.0,37,4.0,1888,3.9
"22073","1","10","71","0","2024","A","",23,461,35421107,0,0,1478,76863,"",0.84,0.34,0.39,0.00,0.00,1.14,1.14,"",0,0.0,-5,-1.1,-48738,-0.1,0,0.0,0,0.0,13,0.9,679,0.9
"22073","2","10","71","0","2024","A","",44,2496,157488275,11738,197,1213,63100,"",1.35,1.16,1.36,0.00,0.04,1.18,1.18,"",2,4.8,59,2.4,9343137,6.3,4038,52.4,68,52.7,44,3.8,2298,3.8
"22073","3","10","71","0","2024","A","",100,7299,339350728,1594745,7703,894,46495,"",1.30,1.12,1.19,0.20,0.20,1.06,1.06,"",1,1.0,126,1.8,15400266,4.8,31662,2.0,-3365,-30.4,26,3.0,1333,3.0
"22073","5","10","71","0","2024","A","",5230,59128,2941027523,542746582,6952751,957,49740,"",0.99,1.00,0.99,1.02,1.01,0.99,0.99,"",87,1.7,-34,-0.1,113367941,4.0,-335701,-0.1,-67845,-1.0,38,4.1,1945,4.1
"22075","0","10","70","0","2024","A","",876,12528,1104909428,109860980,1598458,1696,88198,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.0,953,8.2,192436401,21.1,12081815,12.4,204167,14.6,180,11.9,9363,11.9
"22075","1","10","71","0","2024","A","",10,450,38434102,0,0,1644,85472,"",2.25,1.85,1.33,0.00,0.00,0.72,0.72,"",0,0.0,-53,-10.5,-1312816,-3.3,0,0.0,0,0.0,125,8.2,6478,8.2
"22075","2","10","71","0","2024","A","",9,35,1876905,0,0,1036,53882,"",1.70,0.09,0.05,0.00,0.00,0.57,0.57,"",0,0.0,2,6.1,246427,15.1,0,0.0,0,0.0,93,9.9,4845,9.9
"22075","3","10","71","0","2024","A","",9,1348,84902542,0,0,1211,62980,"",0.72,1.14,0.93,0.00,0.00,0.82,0.82,"",0,0.0,32,2.4,3169360,3.9,0,0.0,0,0.0,16,1.3,857,1.4
"22075","5","10","71","0","2024","A","",848,10695,979695879,109860980,1598458,1762,91602,"",0.99,1.00,1.03,1.02,1.01,1.04,1.03,"",9,1.1,973,10.0,190333430,24.1,12081815,12.4,204167,14.6,201,12.9,10412,12.8
"22077","0","10","70","0","2024","A","",540,5461,288414990,42956519,529111,1016,52812,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,2.9,-103,-1.9,4810876,1.7,-1781640,-4.0,-91545,-14.7,36,3.7,1836,3.6
"22077","1","10","71","0","2024","A","",19,66,3932268,0,0,1146,59580,"",6.93,0.62,0.52,0.00,0.00,0.84,0.84,"",0,0.0,-3,-4.3,12060,0.3,0,0.0,0,0.0,51,4.7,2628,4.6
"22077","2","10","71","0","2024","A","",8,31,1731499,0,0,1066,55408,"",2.45,0.18,0.18,0.00,0.00,0.98,0.98,"",0,0.0,0,0.0,148369,9.4,0,0.0,0,0.0,79,8.0,4063,7.9
"22077","3","10","71","0","2024","A","",34,972,45737678,156553,141,904,47031,"",4.41,1.89,1.93,0.25,0.05,1.02,1.02,"",0,0.0,3,0.3,2798458,6.5,31339,25.0,28,24.8,52,6.1,2703,6.1
"22077","5","10","71","0","2024","A","",479,4391,237013545,42799966,528970,1038,53972,"",0.91,0.94,0.96,1.02,1.01,1.02,1.02,"",15,3.2,-104,-2.3,1851989,0.8,-1812979,-4.1,-91573,-14.8,32,3.2,1658,3.2
"22079","0","10","70","0","2024","A","",4093,56422,2921352798,411202448,4523448,996,51777,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,0.5,365,0.7,141913489,5.1,1748070,0.4,-137695,-3.0,42,4.4,2195,4.4
"22079","1","10","71","0","2024","A","",40,2028,175945113,0,0,1669,86772,"",1.92,1.86,2.31,0.00,0.00,1.24,1.24,"",1,2.6,49,2.5,9619050,5.8,0,0.0,0,0.0,53,3.3,2723,3.2
"22079","2","10","71","0","2024","A","",42,3562,209601103,154000,139,1131,58835,"",1.70,2.03,2.16,0.07,0.04,1.06,1.06,"",0,0.0,110,3.2,18550959,9.7,-14501,-8.6,-12,-7.9,67,6.3,3486,6.3
